horizon,feature_set,model,sampler,status,replication_only,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free
7,CV17_THY_CONT_RATIO,GradientBoosting,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6978574420970735,0.8218258902863439,0.5894699961050978,0.1370602257606185,0.4663677130044843,0.6153846153846154,0.9007633587786259,0.8321579689703809
7,CV17_THY_CONT_RATIO,GradientBoosting,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7272348931131705,0.8266914814598443,0.6022097265912799,0.1299150367147128,0.525,0.621301775147929,0.9056047197640118,0.8660084626234132
7,CV17_THY_CONT_RATIO,LogisticRegression,none,ok,False,878,169,0.19248291571753987,0.5,0.5702068435955272,0.8363141686348804,0.5904821377486033,0.1203327356413032,0.75,0.14201183431952663,0.8286052009456265,0.9887165021156559
7,CV17_THY_CONT_RATIO,LogisticRegression,class_weight,ok,False,878,169,0.19248291571753987,0.5,0.6944882969514652,0.8391266973235075,0.5935554785145106,0.1669487048691866,0.4384057971014493,0.7159763313609467,0.920265780730897,0.7813822284908322
7,CV17_THY_CONT_RATIO,LogisticRegression,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.7063264525993884,0.8378080636950118,0.5968766653791219,0.16241671723576462,0.45161290322580644,0.7455621301775148,0.9282136894824707,0.7842031029619182
7,CV17_THY_CONT_RATIO,LogisticRegression,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6974982644691847,0.8292285993273298,0.5753191703991104,0.16423204948906764,0.4420289855072464,0.7218934911242604,0.9219269102990033,0.7827926657263752
7,CV17_THY_CONT_RATIO,LogisticRegression,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7035181995046238,0.8404369851695446,0.5951710346245642,0.16136738990173002,0.4492753623188406,0.7337278106508875,0.925249169435216,0.7856135401974612
7,CV17_THY_CONT_RATIO,LogisticRegression,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6971667898497167,0.84097111524691,0.5964003244965114,0.16274374180845422,0.4397163120567376,0.7337278106508875,0.924496644295302,0.7771509167842031
7,CV17_THY_CONT_RATIO,LogisticRegression,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7117663348977274,0.8355380108662087,0.5825913887283236,0.1483120526217899,0.47863247863247865,0.6627218934911243,0.9114906832298136,0.8279266572637518
7,CV17_THY_CONT_RATIO,MLP,none,ok,False,878,169,0.19248291571753987,0.5,0.71190625,0.829278674022083,0.6041305318280331,0.11237585353917344,0.7471264367816092,0.38461538461538464,0.8685208596713021,0.9689703808180536
7,CV17_THY_CONT_RATIO,MLP,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.7034117779529332,0.8356631976030913,0.5997915363197713,0.14998683401021573,0.4555984555984556,0.6982248520710059,0.9176090468497576,0.8011283497884344
7,CV17_THY_CONT_RATIO,MLP,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6934203042542315,0.8100583370193873,0.5956066096998132,0.1509865736225644,0.4489795918367347,0.650887573964497,0.9067930489731437,0.8095909732016925
7,CV17_THY_CONT_RATIO,MLP,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7038892078071183,0.8180619423974095,0.588292685388781,0.14793673217226905,0.46153846153846156,0.6745562130177515,0.9128367670364501,0.8124118476727785
7,CV17_THY_CONT_RATIO,MLP,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7029682357656015,0.8273007235793391,0.5984451203105481,0.15255030903228758,0.45149253731343286,0.7159763313609467,0.921311475409836,0.7926657263751763
7,CV17_THY_CONT_RATIO,MLP,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7075245465671615,0.8322080436651338,0.6054103269021497,0.139824928899515,0.47413793103448276,0.650887573964497,0.9086687306501547,0.8279266572637518
7,CV17_THY_CONT_RATIO,RandomForest,none,ok,False,878,169,0.19248291571753987,0.5,0.6893042855792217,0.8297126547099424,0.6187480713199806,0.11269408018696334,0.75,0.33727810650887574,0.8603491271820449,0.9732016925246827
7,CV17_THY_CONT_RATIO,RandomForest,class_weight,ok,False,878,169,0.19248291571753987,0.5,0.7400502254607728,0.8272256115372096,0.6260565018098041,0.12408881145640151,0.59375,0.5621301775147929,0.8969359331476323,0.9083215796897038
7,CV17_THY_CONT_RATIO,RandomForest,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.7325140151083387,0.8235033925605695,0.619893977673665,0.12712868610146028,0.563953488372093,0.5739644970414202,0.8980169971671388,0.8942172073342737
7,CV17_THY_CONT_RATIO,RandomForest,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6952458952458953,0.7997512956827268,0.5681832933985509,0.1418377496341098,0.47761194029850745,0.5680473372781065,0.8921713441654358,0.8519040902679831
7,CV17_THY_CONT_RATIO,RandomForest,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7158152880787141,0.8110932140442827,0.5869588270760517,0.1342290736687687,0.515625,0.5857988165680473,0.8979591836734694,0.8688293370944993
7,CV17_THY_CONT_RATIO,RandomForest,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7020943020943021,0.811785913988366,0.5568613900915489,0.13561691595168784,0.48756218905472637,0.5798816568047337,0.8951255539143279,0.8547249647390691
7,CV17_THY_CONT_RATIO,RandomForest,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7228278026406195,0.8218091987214262,0.6014302392723834,0.12640003698010557,0.5459770114942529,0.5621301775147929,0.8948863636363636,0.8885754583921015
7,CV17_THY_CONT_RATIO,SVC,none,ok,False,878,169,0.19248291571753987,0.5,0.6204479166666667,0.8229525709182864,0.5482435389514456,0.1267412410484184,0.5172413793103449,0.26627218934911245,0.843236409608091,0.9407616361071932
7,CV17_THY_CONT_RATIO,SVC,class_weight,ok,False,878,169,0.19248291571753987,0.5,0.6953186615317788,0.8226938516620624,0.5674658961105402,0.11754919894332058,0.6181818181818182,0.40236686390532544,0.8684895833333334,0.9407616361071932
7,CV17_THY_CONT_RATIO,SVC,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.6786771800246199,0.8251642032698776,0.5801141799462612,0.1696580137781852,0.41414141414141414,0.727810650887574,0.9208261617900172,0.7545839210155149
7,CV17_THY_CONT_RATIO,SVC,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6907206119162641,0.8220512264127324,0.5860066083487483,0.16541928024693556,0.42955326460481097,0.7396449704142012,0.9250425894378195,0.765867418899859
7,CV17_THY_CONT_RATIO,SVC,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6805750519550204,0.8272423031021274,0.5831392821984357,0.16884200600592802,0.4161073825503356,0.7337278106508875,0.9224137931034483,0.7545839210155149
7,CV17_THY_CONT_RATIO,SVC,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6826232894397108,0.8281561662813697,0.5843510127107344,0.16829351599051573,0.4189189189189189,0.7337278106508875,0.9226804123711341,0.7574047954866009
7,CV17_THY_CONT_RATIO,SVC,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.6902266088548131,0.8227188890094392,0.5719672868204377,0.15430221928978766,0.4435483870967742,0.650887573964497,0.9063492063492063,0.8053596614950634
7,CV17_THY_CONT_RATIO,XGBoost,none,ok,False,878,169,0.19248291571753987,0.5,0.6495922262710394,0.8274092187513041,0.6224816175216628,0.11316376827857544,0.7719298245614035,0.2603550295857988,0.8477466504263094,0.9816643159379408
7,CV17_THY_CONT_RATIO,XGBoost,RandomOverSampler,ok,False,878,169,0.19248291571753987,0.5,0.7264037326191499,0.8169436075479256,0.6216746099405197,0.1320030030916262,0.5636363636363636,0.5502958579881657,0.8934081346423562,0.8984485190409027
7,CV17_THY_CONT_RATIO,XGBoost,SMOTENC,ok,False,878,169,0.19248291571753987,0.5,0.6933039076523597,0.7940260889159663,0.5828339016931845,0.14014321380530012,0.4891304347826087,0.5325443786982249,0.8861671469740634,0.8674188998589563
7,CV17_THY_CONT_RATIO,XGBoost,SMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7288293718835399,0.8101584864088933,0.6012910977154757,0.13046740248769834,0.575,0.5443786982248521,0.8927576601671309,0.9040902679830748
7,CV17_THY_CONT_RATIO,XGBoost,BorderlineSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7239688128772637,0.8138306306907805,0.5795266600206903,0.13110590805025818,0.5568862275449101,0.5502958579881657,0.8931082981715893,0.8956276445698167
7,CV17_THY_CONT_RATIO,XGBoost,SVMSMOTE,ok,True,878,169,0.19248291571753987,0.5,0.7338124768113639,0.8157418148738536,0.5992859437689994,0.1273990316728222,0.5802469135802469,0.5562130177514792,0.8952513966480447,0.9040902679830748
10,CV17,AdaBoost,none,ok,False,523,193,0.3690248565965583,0.5,0.7227853972040019,0.7989637305699481,0.7334381091582485,0.18920139183752557,0.7152317880794702,0.5595854922279793,0.771505376344086,0.8696969696969697
10,CV17,AdaBoost,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7236674436674437,0.8014994504631809,0.7379611141336089,0.19904578413818738,0.6403940886699507,0.6735751295336787,0.803125,0.7787878787878788
10,CV17,AdaBoost,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7146951256991825,0.8041529282461923,0.7407919627043014,0.1982331589630135,0.6186046511627907,0.689119170984456,0.8051948051948052,0.7515151515151515
10,CV17,AdaBoost,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7154197330287231,0.8042942377139268,0.7410045623426612,0.1978148551570623,0.6238095238095238,0.6787564766839378,0.8019169329073482,0.7606060606060606
10,CV17,AdaBoost,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7001696936341955,0.7990657874077564,0.7356825325407832,0.2009628864820147,0.5972850678733032,0.6839378238341969,0.7980132450331126,0.7303030303030303
10,CV17,AdaBoost,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7376305197456687,0.8038624587847386,0.7386497387051734,0.20055895277711105,0.6584158415841584,0.689119170984456,0.8130841121495327,0.7909090909090909
10,CV17,GradientBoosting,none,ok,False,523,193,0.3690248565965583,0.5,0.723212831786354,0.8131888836552048,0.7558934803252436,0.16365385579090455,0.6932515337423313,0.5854922279792746,0.7777777777777778,0.8484848484848485
10,CV17,GradientBoosting,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.729296066252588,0.8147118856963416,0.7597010008420894,0.17086565463750317,0.6411483253588517,0.694300518134715,0.8121019108280255,0.7727272727272727
10,CV17,GradientBoosting,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7381478189658184,0.809090909090909,0.7523923373187353,0.1727564727075464,0.6568627450980392,0.694300518134715,0.8150470219435737,0.7878787878787878
10,CV17,GradientBoosting,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7270196601519456,0.8107395195478097,0.751989545812732,0.17119256589360304,0.6394230769230769,0.689119170984456,0.8095238095238095,0.7727272727272727
10,CV17,GradientBoosting,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7347870182555781,0.8069241639189825,0.7421865998132497,0.17512949835354377,0.641860465116279,0.7150259067357513,0.8214285714285714,0.7666666666666667
10,CV17,GradientBoosting,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7297970451250733,0.8120113047574187,0.7583555530278163,0.1720581171171474,0.6398104265402843,0.6994818652849741,0.8141025641025641,0.7696969696969697
10,CV17,LogisticRegression,none,ok,False,523,193,0.3690248565965583,0.5,0.6604684664193072,0.8075836081017429,0.737165524309845,0.18270346591135506,0.85,0.35233160621761656,0.7178329571106095,0.9636363636363636
10,CV17,LogisticRegression,class_weight,ok,False,523,193,0.3690248565965583,0.5,0.7160959116570507,0.8080232375569164,0.7380449197524357,0.19082558413764641,0.6292682926829268,0.6683937823834197,0.7987421383647799,0.7696969696969697
10,CV17,LogisticRegression,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.716640866873065,0.8080389386088868,0.7402095461047093,0.18643875933298784,0.6280193236714976,0.6735751295336787,0.8006329113924051,0.7666666666666667
10,CV17,LogisticRegression,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7187135042104615,0.8055110692416392,0.7388226188272415,0.18895644662326655,0.6232558139534884,0.694300518134715,0.8084415584415584,0.7545454545454545
10,CV17,LogisticRegression,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7176984053545541,0.8080546396608573,0.7407297186809424,0.1872206817936138,0.6255924170616114,0.6839378238341969,0.8044871794871795,0.7606060606060606
10,CV17,LogisticRegression,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7153205208725872,0.8066258439315435,0.7399500085390198,0.19340152856153298,0.6106194690265486,0.7150259067357513,0.8148148148148148,0.7333333333333333
10,CV17,LogisticRegression,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.723492932091738,0.807850525985241,0.7379872536496282,0.18797471259727094,0.6333333333333333,0.689119170984456,0.8083067092651757,0.7666666666666667
10,CV17,MLP,none,ok,False,523,193,0.3690248565965583,0.5,0.7166751312002708,0.8033286230177421,0.7350004682976138,0.16776800955041835,0.7372262773722628,0.5233160621761658,0.7616580310880829,0.8909090909090909
10,CV17,MLP,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7305512622359609,0.8070811744386872,0.7405899728475879,0.17279605497214717,0.6456310679611651,0.689119170984456,0.8107255520504731,0.7787878787878788
10,CV17,MLP,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7358585858585859,0.7997330821165017,0.7386187513538639,0.17455216726055983,0.6551724137931034,0.689119170984456,0.8125,0.7878787878787878
10,CV17,MLP,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7340880952288543,0.8077406186214476,0.7492460839091634,0.17270403719773683,0.6519607843137255,0.689119170984456,0.8119122257053292,0.7848484848484848
10,CV17,MLP,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7214514244113646,0.8003454231433507,0.7327385479570196,0.17960232723401434,0.6238532110091743,0.7046632124352331,0.8131147540983606,0.7515151515151515
10,CV17,MLP,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7227318827217407,0.8023551577955724,0.7357597586804404,0.17633721968669325,0.627906976744186,0.6994818652849741,0.8116883116883117,0.7575757575757576
10,CV17,RandomForest,none,ok,False,523,193,0.3690248565965583,0.5,0.7365565648224608,0.8104726016643115,0.7557719027861869,0.16296512000786673,0.7320261437908496,0.5803108808290155,0.7810810810810811,0.8757575757575757
10,CV17,RandomForest,class_weight,ok,False,523,193,0.3690248565965583,0.5,0.7388753666604256,0.8086198775317948,0.7503907921837711,0.16733247088684503,0.6633165829145728,0.6839378238341969,0.8117283950617284,0.796969696969697
10,CV17,RandomForest,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7324808184143223,0.8101585806249019,0.7549884696339313,0.1672788299143245,0.6565656565656566,0.6735751295336787,0.8061538461538461,0.793939393939394
10,CV17,RandomForest,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7371029774499375,0.8062176165803109,0.7514309927063203,0.16918982258612245,0.66,0.6839378238341969,0.8111455108359134,0.793939393939394
10,CV17,RandomForest,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7335627758657567,0.8050243366305543,0.7497886137534784,0.16956080845009228,0.6534653465346535,0.6839378238341969,0.8099688473520249,0.7878787878787878
10,CV17,RandomForest,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7388053967668573,0.8046318103312922,0.7494493319800585,0.17274924236281872,0.6465116279069767,0.7202072538860104,0.8246753246753247,0.7696969696969697
10,CV17,RandomForest,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7381478189658184,0.8053854608258753,0.7448995301284271,0.17014284033011684,0.6568627450980392,0.694300518134715,0.8150470219435737,0.7878787878787878
10,CV17,SVC,none,ok,False,523,193,0.3690248565965583,0.5,0.7169913419913421,0.8044747998115873,0.7240529832821772,0.17286748842706443,0.6574585635359116,0.616580310880829,0.783625730994152,0.8121212121212121
10,CV17,SVC,class_weight,ok,False,523,193,0.3690248565965583,0.5,0.7267234904150746,0.8087768880514993,0.7382021644527378,0.16812329191372744,0.7018633540372671,0.5854922279792746,0.7790055248618785,0.8545454545454545
10,CV17,SVC,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7129384761239459,0.8090595069869683,0.7389672607747855,0.17394398393163746,0.6157407407407407,0.689119170984456,0.8045602605863192,0.7484848484848485
10,CV17,SVC,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7161606433070384,0.8079290312450934,0.7386183317491406,0.17595283264826994,0.6153846153846154,0.7046632124352331,0.8112582781456954,0.7424242424242424
10,CV17,SVC,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7156825212091513,0.8096247448579055,0.7409295154694607,0.1751872845040173,0.6164383561643836,0.6994818652849741,0.8092105263157895,0.7454545454545455
10,CV17,SVC,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7156750226517669,0.8082509028104883,0.7400054967760801,0.17945926524963632,0.6033755274261603,0.7409326424870466,0.8251748251748252,0.7151515151515152
10,CV17,SVC,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7187135042104615,0.8081488459726801,0.7363830368971407,0.17712722965307245,0.6232558139534884,0.694300518134715,0.8084415584415584,0.7545454545454545
10,CV17,XGBoost,none,ok,False,523,193,0.3690248565965583,0.5,0.7208505509641874,0.8075365049458315,0.7416463387247423,0.16778712012133964,0.7716535433070866,0.5077720207253886,0.76010101010101,0.9121212121212121
10,CV17,XGBoost,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7484466662461364,0.8073794944261264,0.7430276478680321,0.17041360299633532,0.6878306878306878,0.6735751295336787,0.811377245508982,0.8212121212121212
10,CV17,XGBoost,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7388753666604256,0.802245250431779,0.7347692350688482,0.1734280031873997,0.6633165829145728,0.6839378238341969,0.8117283950617284,0.796969696969697
10,CV17,XGBoost,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7431086311570427,0.8069869681268644,0.7409227866137211,0.17145470021727477,0.6770833333333334,0.6735751295336787,0.8096676737160121,0.8121212121212121
10,CV17,XGBoost,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7368808049535605,0.8034385303815355,0.7360552139607008,0.17630700248334177,0.6521739130434783,0.6994818652849741,0.8164556962025317,0.7818181818181819
10,CV17,XGBoost,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7490008182275931,0.8072381849583923,0.7415713741873579,0.17126546183110078,0.6858638743455497,0.6787564766839378,0.8132530120481928,0.8181818181818182
10,CV17_THY_CONT,AdaBoost,none,ok,False,523,193,0.3690248565965583,0.5,0.7287076375852188,0.8050007850525985,0.7443507813160956,0.19437711968927118,0.7161290322580646,0.5751295336787565,0.7771739130434783,0.8666666666666667
10,CV17_THY_CONT,AdaBoost,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.732319002419505,0.806029203956665,0.7466987136155785,0.20349653370712234,0.6487804878048781,0.689119170984456,0.8113207547169812,0.7818181818181819
10,CV17_THY_CONT,AdaBoost,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7356027306862605,0.8050243366305543,0.744902850556967,0.20313216283729812,0.6476190476190476,0.7046632124352331,0.8178913738019169,0.7757575757575758
10,CV17_THY_CONT,AdaBoost,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.732319002419505,0.8074108965300676,0.7492240702105434,0.2026026761558104,0.6487804878048781,0.689119170984456,0.8113207547169812,0.7818181818181819
10,CV17_THY_CONT,AdaBoost,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7151940481668968,0.8007222483906422,0.7357728388620677,0.20290710067060394,0.6175115207373272,0.694300518134715,0.8071895424836601,0.7484848484848485
10,CV17_THY_CONT,AdaBoost,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7343134236453202,0.8040273198304286,0.7335092089237037,0.20551421114858845,0.6431924882629108,0.7098445595854922,0.8193548387096774,0.7696969696969697
10,CV17_THY_CONT,GradientBoosting,none,ok,False,523,193,0.3690248565965583,0.5,0.7317293600390816,0.8119013973936252,0.7370092547253555,0.16852900278271318,0.7055214723926381,0.5958549222797928,0.7833333333333333,0.8545454545454545
10,CV17_THY_CONT,GradientBoosting,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7260690980549682,0.8058564923849898,0.7344374614104789,0.17435696646820462,0.6578947368421053,0.6476683937823834,0.7957957957957958,0.803030303030303
10,CV17_THY_CONT,GradientBoosting,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7319239512781084,0.8058250902810489,0.7379765314568683,0.1740971259655612,0.6581632653061225,0.6683937823834197,0.8042813455657493,0.796969696969697
10,CV17_THY_CONT,GradientBoosting,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7401094794833569,0.8074265975820379,0.7430497321746476,0.17319488379079245,0.6683673469387755,0.6787564766839378,0.8103975535168195,0.803030303030303
10,CV17_THY_CONT,GradientBoosting,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7247368421052631,0.80618621447637,0.7379321803934235,0.1747007534677886,0.6376811594202898,0.6839378238341969,0.8069620253164557,0.7727272727272727
10,CV17_THY_CONT,GradientBoosting,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.745766007505493,0.8068299576071597,0.7382549759956724,0.17238554150345967,0.6683168316831684,0.6994818652849741,0.8193146417445483,0.796969696969697
10,CV17_THY_CONT,LogisticRegression,none,ok,False,523,193,0.3690248565965583,0.5,0.7125789184440896,0.8111477468990421,0.743772477908173,0.16777895003826984,0.7661290322580645,0.49222797927461137,0.7543859649122807,0.9121212121212121
10,CV17_THY_CONT,LogisticRegression,class_weight,ok,False,523,193,0.3690248565965583,0.5,0.7340880952288543,0.8104726016643113,0.7432585024662641,0.17497877757672284,0.6519607843137255,0.689119170984456,0.8119122257053292,0.7848484848484848
10,CV17_THY_CONT,LogisticRegression,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.731566131154753,0.8097660543256399,0.7444017719771753,0.17317193690079233,0.6428571428571429,0.6994818652849741,0.8146964856230032,0.7727272727272727
10,CV17_THY_CONT,LogisticRegression,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7169533226117228,0.8042863871879415,0.7386433997315519,0.17774394772939525,0.6203703703703703,0.694300518134715,0.8078175895765473,0.7515151515151515
10,CV17_THY_CONT,LogisticRegression,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7302878694581281,0.8094363322342596,0.7438121021608308,0.1743015581063588,0.6384976525821596,0.7046632124352331,0.8161290322580645,0.7666666666666667
10,CV17_THY_CONT,LogisticRegression,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7246108058608058,0.8078191238813001,0.7412424091074238,0.17900994106765478,0.6233183856502242,0.7202072538860104,0.82,0.7454545454545455
10,CV17_THY_CONT,LogisticRegression,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7328328173374613,0.810488302716282,0.7435143694757955,0.17388347795959097,0.6473429951690821,0.694300518134715,0.8132911392405063,0.7787878787878788
10,CV17_THY_CONT,MLP,none,ok,False,523,193,0.3690248565965583,0.5,0.7280630602524906,0.7970325011775788,0.7374448668821543,0.17282747576064247,0.7297297297297297,0.5595854922279793,0.7733333333333333,0.8787878787878788
10,CV17_THY_CONT,MLP,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7109012487932485,0.7764955252001884,0.7203191120502029,0.19498635890029914,0.6268656716417911,0.6528497409326425,0.7919254658385093,0.7727272727272727
10,CV17_THY_CONT,MLP,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7078831301400204,0.764955252001884,0.7137585316375312,0.20455335448243486,0.6132075471698113,0.6735751295336787,0.797427652733119,0.7515151515151515
10,CV17_THY_CONT,MLP,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7050885687063719,0.7685978960590361,0.7142165845798151,0.2016700006061449,0.6188118811881188,0.6476683937823834,0.7881619937694704,0.7666666666666667
10,CV17_THY_CONT,MLP,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.6790502265861027,0.7469618464437118,0.688375913064095,0.22182723861904335,0.5968586387434555,0.5906735751295337,0.7620481927710844,0.7666666666666667
10,CV17_THY_CONT,MLP,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7097170106316448,0.788695242581253,0.7325995460383213,0.18292043536100855,0.6294416243654822,0.6424870466321243,0.7883435582822086,0.7787878787878788
10,CV17_THY_CONT,RandomForest,none,ok,False,523,193,0.3690248565965583,0.5,0.7242068601841973,0.8130004710315593,0.7470775468075429,0.1649089224182507,0.7,0.5803108808290155,0.7768595041322314,0.8545454545454545
10,CV17_THY_CONT,RandomForest,class_weight,ok,False,523,193,0.3690248565965583,0.5,0.7313563342783092,0.8111791490029833,0.741860900909953,0.16789791826292916,0.6597938144329897,0.6632124352331606,0.8024316109422492,0.8
10,CV17_THY_CONT,RandomForest,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7248752089592368,0.8096404459098762,0.7382953029190457,0.16845541132186856,0.645,0.6683937823834197,0.8018575851393189,0.7848484848484848
10,CV17_THY_CONT,RandomForest,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7184750046807714,0.8011461767938451,0.7372600298732538,0.17246040812454067,0.6381909547738693,0.6580310880829016,0.7962962962962963,0.7818181818181819
10,CV17_THY_CONT,RandomForest,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7324808184143223,0.8043020882399122,0.7319114660226638,0.17156737493393168,0.6565656565656566,0.6735751295336787,0.8061538461538461,0.793939393939394
10,CV17_THY_CONT,RandomForest,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7194563325602306,0.7970482022295493,0.7275045401081043,0.17571565188386884,0.6285714285714286,0.6839378238341969,0.805111821086262,0.7636363636363637
10,CV17_THY_CONT,RandomForest,SVMSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7454574951330305,0.8087611869995289,0.7397375530720337,0.16943335562081058,0.6602870813397129,0.7150259067357513,0.8248407643312102,0.7848484848484848
10,CV17_THY_CONT,SVC,none,ok,False,523,193,0.3690248565965583,0.5,0.7141669042866647,0.7996153242267232,0.7161373352660863,0.17627174101225726,0.6486486486486487,0.6217616580310881,0.7840236686390533,0.803030303030303
10,CV17_THY_CONT,SVC,class_weight,ok,False,523,193,0.3690248565965583,0.5,0.7402458882918092,0.8043648924477939,0.7319440063520009,0.1705218056040165,0.7177914110429447,0.6062176165803109,0.7888888888888889,0.8606060606060606
10,CV17_THY_CONT,SVC,RandomOverSampler,ok,False,523,193,0.3690248565965583,0.5,0.7201583807252492,0.8042706861359711,0.7346788899694763,0.17729225956649097,0.6199095022624435,0.7098445595854922,0.8145695364238411,0.7454545454545455
10,CV17_THY_CONT,SVC,SMOTENC,ok,False,523,193,0.3690248565965583,0.5,0.7126373626373627,0.8027790861987754,0.7346432639334991,0.1791321341909941,0.6098654708520179,0.7046632124352331,0.81,0.7363636363636363
10,CV17_THY_CONT,SVC,SMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7046550671550671,0.8058093892290784,0.7356110640853812,0.17827907436819693,0.600896860986547,0.694300518134715,0.8033333333333333,0.7303030303030303
10,CV17_THY_CONT,SVC,BorderlineSMOTE,ok,True,523,193,0.3690248565965583,0.5,0.7148568832348932,0.8041764798241483,0.7348735652695748,0.1816885520484263,0.6051502145922747,0.7305699481865285,0.8206896551724138,0.7212121212121212
