horizon,rep,fold,n_train,n_valid,n_test,arm,probabilities,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free,elapsed_s
7,7,3,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.595246760549711,0.8258652489964196,0.6081028663425805,0.16020390618313604,0.32657657657657657,0.8579881656804734,0.9447004608294931,0.5782792665726375,211.2
7,7,3,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.7325582393067056,0.8285108620358702,0.612280402714414,0.11213381886624706,0.5859872611464968,0.5443786982248521,0.8932038834951457,0.9083215796897038,211.2
7,7,3,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.5958558674105584,0.8285108620358702,0.612280402714414,0.15897410732283135,0.3273542600896861,0.863905325443787,0.9467592592592593,0.5768688293370945,211.2
7,7,3,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.41999999999999993,0.7105494505494505,0.8308560269068027,0.6130676889131841,0.111807089456481,0.5954198473282443,0.46153846153846156,0.8781793842034806,0.92524682651622,211.2
7,7,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.41999999999999993,0.6659767224425315,0.8308560269068027,0.6130676889131841,0.15309374357336464,0.3956386292834891,0.7514792899408284,0.9245960502692998,0.7263751763046544,211.2
7,7,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.37999999999999995,0.7374954731886438,0.8421562163560645,0.6270903823338634,0.1078617667110671,0.5818181818181818,0.5680473372781065,0.8976157082748948,0.9026798307475318,214.6
7,7,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.37999999999999995,0.6273497368528893,0.8421562163560645,0.6270903823338634,0.158066484080412,0.35351089588377727,0.863905325443787,0.9505376344086022,0.6234132581100141,214.6
7,7,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.37999999999999995,0.7397925453094722,0.8406039008187212,0.6151030391528479,0.10870958486534339,0.5755813953488372,0.5857988165680473,0.9008498583569405,0.8970380818053597,214.6
7,7,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.37999999999999995,0.6337819657974045,0.8406039008187212,0.6151030391528479,0.15800673288243441,0.3594132029339853,0.8698224852071006,0.9530916844349681,0.6304654442877292,214.6
7,7,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.37999999999999995,0.742450813427623,0.8422647115280294,0.6162157853850542,0.108048052864552,0.5914634146341463,0.5739644970414202,0.8991596638655462,0.9055007052186178,214.6
7,7,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.37999999999999995,0.652896090094234,0.8422647115280294,0.6162157853850542,0.15074316283836214,0.3776041666666667,0.8579881656804734,0.951417004048583,0.6629055007052186,214.6
7,8,0,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.3999999999999999,0.7310622203281483,0.8560697518443996,0.6017150375360657,0.10976400072556551,0.6041666666666666,0.5178571428571429,0.8896457765667575,0.9197183098591549,208.7
7,8,0,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.3999999999999999,0.6286239653156779,0.8560697518443996,0.6017150375360657,0.16220210435115942,0.35365853658536583,0.8630952380952381,0.9508547008547008,0.6267605633802817,208.7
7,8,0,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.3999999999999999,0.7299363224062669,0.861779007377599,0.6132779355882942,0.10784526465098848,0.5894039735099338,0.5297619047619048,0.8913342503438789,0.9126760563380282,208.7
7,8,0,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.3999999999999999,0.639247481692113,0.861779007377599,0.6132779355882942,0.15952484411482035,0.3634085213032581,0.8630952380952381,0.9519832985386222,0.6422535211267606,208.7
7,8,0,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.43999999999999995,0.7316794934901636,0.8608148893360161,0.6155506537138598,0.10768778251205821,0.648,0.48214285714285715,0.8844621513944223,0.9380281690140845,208.7
7,8,0,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.43999999999999995,0.7012734519296199,0.8608148893360161,0.6155506537138598,0.1523699204981636,0.4339622641509434,0.8214285714285714,0.9464285714285714,0.7464788732394366,208.7
7,8,1,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.3499999999999999,0.7264509686191735,0.817270288397049,0.5952228080388797,0.11349749669769461,0.5485714285714286,0.5714285714285714,0.8975817923186344,0.8887323943661972,208.7
7,8,1,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.3499999999999999,0.5644713473875127,0.817270288397049,0.5952228080388797,0.1657168301968938,0.3031578947368421,0.8571428571428571,0.9404466501240695,0.5338028169014084,208.7
7,8,1,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.3499999999999999,0.7312919261850997,0.817354124748491,0.5972904520036875,0.11319793372358772,0.5574712643678161,0.5773809523809523,0.8991477272727273,0.8915492957746479,208.7
7,8,1,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.3499999999999999,0.5654121713451568,0.817354124748491,0.5972904520036875,0.164281712668061,0.3037974683544304,0.8571428571428571,0.9405940594059405,0.5352112676056338,208.7
7,8,1,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.3499999999999999,0.7325140151083387,0.8183769282360831,0.5917125827381505,0.1129167118644565,0.5606936416184971,0.5773809523809523,0.8992907801418439,0.8929577464788733,208.7
7,8,1,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.3499999999999999,0.5927450797366286,0.8183769282360831,0.5917125827381505,0.15755486959823292,0.32265446224256294,0.8392857142857143,0.9387755102040817,0.5830985915492958,208.7
7,8,2,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.4099999999999999,0.7556737369364912,0.8447183715709267,0.6480862101076497,0.10585129211964996,0.6482758620689655,0.5562130177514792,0.897680763983629,0.9280677009873061,207.4
7,8,2,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.4099999999999999,0.6661596958174905,0.8447183715709267,0.6480862101076497,0.15402321654484175,0.39215686274509803,0.8284023668639053,0.944337811900192,0.693935119887165,207.4
7,8,2,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.4099999999999999,0.7503958152920286,0.8437168776758665,0.644292097595011,0.10575038935283845,0.6308724832214765,0.5562130177514792,0.897119341563786,0.922425952045134,207.4
7,8,2,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.4099999999999999,0.6637001266943626,0.8437168776758665,0.644292097595011,0.15372661378374664,0.3898305084745763,0.8165680473372781,0.9408396946564885,0.6953455571227081,207.4
7,8,2,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.37999999999999995,0.7653458859231671,0.8437168776758666,0.6457677129383258,0.10522571756133628,0.6451612903225806,0.591715976331361,0.9045643153526971,0.922425952045134,207.4
7,8,2,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.37999999999999995,0.6567155777671284,0.8437168776758666,0.6457677129383258,0.14648787106341832,0.3817204301075269,0.8402366863905325,0.9466403162055336,0.6755994358251057,207.4
7,8,3,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.5099999999999999,0.68100116061967,0.8460036220695871,0.5982292584030193,0.1112867942904369,0.6288659793814433,0.3609467455621302,0.8617157490396927,0.9492242595204513,207.1
7,8,3,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.5099999999999999,0.7347397608628363,0.8460036220695871,0.5982292584030193,0.1615645006658851,0.5131578947368421,0.6923076923076923,0.92,0.843441466854725,207.1
7,8,3,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.5099999999999999,0.6822342862204674,0.8472137605261181,0.6021528819316152,0.11127196348165805,0.6354166666666666,0.3609467455621302,0.8618925831202046,0.9506346967559943,207.1
7,8,3,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.5099999999999999,0.7335204008589835,0.8472137605261181,0.6021528819316152,0.16039515752564792,0.5235849056603774,0.6568047337278107,0.9129129129129129,0.8575458392101551,207.1
7,8,3,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.7387904288325046,0.845561295599269,0.6046031320307453,0.11074931050459712,0.5900621118012422,0.5621301775147929,0.8967921896792189,0.9069111424541608,207.1
7,8,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.6167513019426497,0.845561295599269,0.6046031320307453,0.1533657849716301,0.3449074074074074,0.8816568047337278,0.9551569506726457,0.6008462623413258,207.1
7,8,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.7095752089136491,0.837791372130094,0.6133197336127647,0.1112961633557888,0.5562913907284768,0.4970414201183432,0.8830811554332875,0.9055007052186178,207.0
7,8,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.6037815029433407,0.837791372130094,0.6133197336127647,0.15775481291476232,0.3333333333333333,0.8579881656804734,0.945823927765237,0.5909732016925247,207.0
7,8,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.35999999999999993,0.731283191944272,0.84283222473523,0.6367158558884124,0.1087764762880732,0.5870967741935483,0.5384615384615384,0.8921161825726142,0.9097320169252469,207.0
7,8,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.35999999999999993,0.6084870018051655,0.84283222473523,0.6367158558884124,0.15592922062760323,0.3378995433789954,0.8757396449704142,0.9522727272727273,0.5909732016925247,207.0
7,8,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.7264509686191735,0.845202426953539,0.6369731265660598,0.1086990060528695,0.5517241379310345,0.5680473372781065,0.8963068181818182,0.8899858956276445,207.0
7,8,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.6058656292084393,0.845202426953539,0.6369731265660598,0.14875366787691185,0.336322869955157,0.8875739644970414,0.9560185185185185,0.5825105782792666,207.0
7,9,0,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.33999999999999997,0.7374462309939502,0.8453722334004025,0.6127338072499899,0.10865751330073758,0.5739644970414202,0.5773809523809523,0.8998589562764457,0.8985915492957747,206.9
7,9,0,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.33999999999999997,0.5708368082979394,0.8453722334004025,0.6127338072499899,0.15860379877003195,0.3117408906882591,0.9166666666666666,0.9635416666666666,0.5211267605633803,206.9
7,9,0,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.33999999999999997,0.7423708920187794,0.84864185110664,0.6194058584251458,0.10806719553242966,0.5833333333333334,0.5833333333333334,0.9014084507042254,0.9014084507042254,206.9
7,9,0,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.33999999999999997,0.5640804978154376,0.84864185110664,0.6194058584251458,0.15671353023597043,0.3064516129032258,0.9047619047619048,0.9581151832460733,0.5154929577464789,206.9
7,9,0,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.33999999999999997,0.7350588635301119,0.8499748490945673,0.6085771031518706,0.10862829344111045,0.5802469135802469,0.5595238095238095,0.8966480446927374,0.9042253521126761,206.9
7,9,0,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.33999999999999997,0.6087344028520499,0.8499748490945673,0.6085771031518706,0.1493396855712135,0.33783783783783783,0.8928571428571429,0.9585253456221198,0.5859154929577465,206.9
7,9,1,2634,878,878,base,calibrated,878,168,0.19134396355353075,0.32999999999999996,0.7373878364905284,0.8451039570757881,0.6120945053970734,0.10919679167538084,0.5697674418604651,0.5833333333333334,0.9008498583569405,0.895774647887324,206.6
7,9,1,2634,878,878,base,uncalibrated,878,168,0.19134396355353075,0.32999999999999996,0.5406256777271741,0.8451039570757881,0.6120945053970734,0.16127592891391943,0.2935606060606061,0.9226190476190477,0.9628571428571429,0.47464788732394364,206.6
7,9,1,2634,878,878,thy_locked,calibrated,878,168,0.19134396355353075,0.32999999999999996,0.740843684663633,0.8486753856472167,0.6165547407873048,0.10790436746214888,0.5674157303370787,0.6011904761904762,0.9042857142857142,0.8915492957746479,206.6
7,9,1,2634,878,878,thy_locked,uncalibrated,878,168,0.19134396355353075,0.32999999999999996,0.5329080971310058,0.8486753856472167,0.6165547407873048,0.15982373104912054,0.2891791044776119,0.9226190476190477,0.9619883040935673,0.46338028169014084,206.6
7,9,1,2634,878,878,thy_own,calibrated,878,168,0.19134396355353075,0.32999999999999996,0.7240295458117241,0.8494466800804829,0.6141817031568714,0.10817397338723324,0.5459770114942529,0.5654761904761905,0.8963068181818182,0.8887323943661972,206.6
7,9,1,2634,878,878,thy_own,uncalibrated,878,168,0.19134396355353075,0.32999999999999996,0.566502272827574,0.8494466800804829,0.6141817031568714,0.15239585624696078,0.3084677419354839,0.9107142857142857,0.9607329842931938,0.5169014084507042,206.6
7,9,2,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.31999999999999995,0.7484240687679082,0.8522462673487953,0.6473376407594343,0.10569190555394856,0.5654450261780105,0.6390532544378699,0.9112081513828238,0.8829337094499294,206.4
7,9,2,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.31999999999999995,0.5357129367327668,0.8522462673487953,0.6473376407594343,0.1583745279072192,0.29236499068901306,0.9289940828402367,0.9648093841642229,0.46403385049365303,206.4
7,9,2,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.31999999999999995,0.7556437871789173,0.8512614650186529,0.6517578669292547,0.10535331644210078,0.5797872340425532,0.6449704142011834,0.9130434782608695,0.8885754583921015,206.4
7,9,2,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.31999999999999995,0.5298925911576047,0.8512614650186529,0.6517578669292547,0.15699220141913398,0.289134438305709,0.9289940828402367,0.9641791044776119,0.45557122708039494,206.4
7,9,2,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.25999999999999995,0.7384334335740985,0.8494587760075446,0.6473930097001103,0.10581585544535259,0.5225225225225225,0.6863905325443787,0.9192073170731707,0.8504936530324401,206.4
7,9,2,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.25999999999999995,0.4584781951106449,0.8494587760075446,0.6473930097001103,0.15025912153989743,0.25801282051282054,0.9526627218934911,0.968503937007874,0.3469675599435825,206.4
7,9,3,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.36999999999999994,0.700523004623664,0.8213418349037314,0.5495922637147628,0.121223394497366,0.5212121212121212,0.5088757396449705,0.8835904628330996,0.8885754583921015,206.4
7,9,3,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.36999999999999994,0.6193391578532483,0.8213418349037314,0.5495922637147628,0.1627255029980757,0.34615384615384615,0.8520710059171598,0.9458874458874459,0.616361071932299,206.4
7,9,3,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.36999999999999994,0.7095047850649727,0.8243045876766176,0.5630077178351881,0.11981099702118415,0.5260115606936416,0.5384615384615384,0.8893617021276595,0.8843441466854725,206.4
7,9,3,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.36999999999999994,0.6263417148326769,0.8243045876766176,0.5630077178351881,0.16009285985220342,0.3522167487684729,0.8461538461538461,0.9449152542372882,0.6290550070521862,206.4
7,9,3,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.3499999999999999,0.7145776250406353,0.82478864305923,0.5629786583837264,0.11930827052727978,0.5217391304347826,0.5680473372781065,0.8948126801152738,0.8758815232722144,206.4
7,9,3,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.3499999999999999,0.6190301463050973,0.82478864305923,0.5629786583837264,0.1564769814816347,0.3460620525059666,0.8579881656804734,0.9477124183006536,0.613540197461213,206.4
7,9,4,2634,878,878,base,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.7235622518641387,0.8320828569282512,0.6184843532739943,0.11200583949036683,0.5119617224880383,0.6331360946745562,0.9073243647234679,0.8561354019746121,203.4
7,9,4,2634,878,878,base,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5363635006156173,0.8320828569282512,0.6184843532739943,0.16588528723970328,0.2900763358778626,0.8994082840236687,0.9519774011299436,0.47531734837799716,203.4
7,9,4,2634,878,878,thy_locked,calibrated,878,169,0.19248291571753987,0.32999999999999996,0.716819867763264,0.8328923978267581,0.6287894842995996,0.11105666008622529,0.5023923444976076,0.621301775147929,0.9043348281016442,0.8533145275035261,203.4
7,9,4,2634,878,878,thy_locked,uncalibrated,878,169,0.19248291571753987,0.32999999999999996,0.5382454998915637,0.8328923978267581,0.6287894842995996,0.16437986025510348,0.2922201138519924,0.9112426035502958,0.9572649572649573,0.47390691114245415,203.4
7,9,4,2634,878,878,thy_own,calibrated,878,169,0.19248291571753987,0.29,0.7207228489848305,0.8336351724655945,0.6234876968200989,0.11122901424579648,0.49557522123893805,0.6627218934911243,0.9125766871165644,0.8392101551480959,203.4
7,9,4,2634,878,878,thy_own,uncalibrated,878,169,0.19248291571753987,0.29,0.507435021021141,0.8336351724655945,0.6234876968200989,0.15786674742414514,0.2773851590106007,0.9289940828402367,0.9615384615384616,0.4231311706629055,203.4
10,0,0,1568,523,523,base,calibrated,523,192,0.367112810707457,0.5199999999999999,0.7656472890365176,0.84762084592145,0.7914742889401354,0.1496151310555937,0.7643312101910829,0.625,0.8032786885245902,0.8882175226586103,90.2
10,0,0,1568,523,523,base,uncalibrated,523,192,0.367112810707457,0.5199999999999999,0.7622044606107017,0.84762084592145,0.7914742889401354,0.16911129012756093,0.7166666666666667,0.671875,0.8163265306122449,0.8459214501510574,90.2
10,0,0,1568,523,523,thy_locked,calibrated,523,192,0.367112810707457,0.5199999999999999,0.7577363750025621,0.8487695115810675,0.7917647710745487,0.14884546451033787,0.7484276729559748,0.6197916666666666,0.7994505494505495,0.879154078549849,90.2
10,0,0,1568,523,523,thy_locked,uncalibrated,523,192,0.367112810707457,0.5199999999999999,0.7681820904462414,0.8487695115810675,0.7917647710745487,0.1704664248634149,0.7262569832402235,0.6770833333333334,0.8197674418604651,0.851963746223565,90.2
10,0,0,1568,523,523,thy_own,calibrated,523,192,0.367112810707457,0.48999999999999994,0.7572789447972643,0.8476680513595165,0.7907683026012462,0.14913368520422607,0.7378048780487805,0.6302083333333334,0.8022284122562674,0.8700906344410876,90.2
10,0,0,1568,523,523,thy_own,uncalibrated,523,192,0.367112810707457,0.48999999999999994,0.7610706546143183,0.8476680513595165,0.7907683026012462,0.16419277132594473,0.6884422110552764,0.7135416666666666,0.8302469135802469,0.8126888217522659,90.2
10,0,1,1568,523,523,base,calibrated,523,192,0.367112810707457,0.5599999999999999,0.7692834143465552,0.8501069989929506,0.7797743096822737,0.14907550153195384,0.7741935483870968,0.625,0.8043478260869565,0.8942598187311178,89.7
10,0,1,1568,523,523,base,uncalibrated,523,192,0.367112810707457,0.5599999999999999,0.7639862911783001,0.8501069989929506,0.7797743096822737,0.17628150987674385,0.7454545454545455,0.640625,0.8072625698324022,0.8731117824773413,89.7
10,0,1,1568,523,523,thy_locked,calibrated,523,192,0.367112810707457,0.5599999999999999,0.7520335761668584,0.8459057150050352,0.7787554800768959,0.15110349348268068,0.7483870967741936,0.6041666666666666,0.7934782608695652,0.8821752265861027,89.7
10,0,1,1568,523,523,thy_locked,uncalibrated,523,192,0.367112810707457,0.5599999999999999,0.7552463054187192,0.8459057150050352,0.7787554800768959,0.17819141146542872,0.7468354430379747,0.6145833333333334,0.7972602739726027,0.879154078549849,89.7
10,0,1,1568,523,523,thy_own,calibrated,523,192,0.367112810707457,0.41999999999999993,0.7652167182662539,0.8492887713997986,0.7831124143955508,0.14936566516365601,0.6826923076923077,0.7395833333333334,0.8412698412698413,0.8006042296072508,89.7
10,0,1,1568,523,523,thy_own,uncalibrated,523,192,0.367112810707457,0.41999999999999993,0.7017091972844185,0.8492887713997986,0.7831124143955508,0.1710693293822333,0.5640138408304498,0.8489583333333334,0.8760683760683761,0.6193353474320241,89.7
10,0,2,1568,523,523,base,calibrated,523,193,0.3690248565965583,0.5199999999999999,0.7772500803600129,0.8645313235986811,0.824216036704986,0.13884228102859666,0.7514450867052023,0.6735751295336787,0.82,0.8696969696969697,90.4
10,0,2,1568,523,523,base,uncalibrated,523,193,0.3690248565965583,0.5199999999999999,0.7574825916011051,0.8645313235986811,0.824216036704986,0.16696228423308798,0.685,0.7098445595854922,0.826625386996904,0.8090909090909091,90.4
10,0,2,1568,523,523,thy_locked,calibrated,523,193,0.3690248565965583,0.5199999999999999,0.7966958211856171,0.8700894959962318,0.8268952058569974,0.136320908171776,0.7904191616766467,0.6839378238341969,0.8286516853932584,0.8939393939393939,90.4
10,0,2,1568,523,523,thy_locked,uncalibrated,523,193,0.3690248565965583,0.5199999999999999,0.7910491022467333,0.8700894959962318,0.8268952058569974,0.1675112873468706,0.7333333333333333,0.7409326424870466,0.8475609756097561,0.8424242424242424,90.4
10,0,2,1568,523,523,thy_own,calibrated,523,193,0.3690248565965583,0.5099999999999999,0.7895741129510934,0.8721777359083059,0.8287393116155615,0.13561474468328802,0.7555555555555555,0.7046632124352331,0.8338192419825073,0.8666666666666667,90.4
10,0,2,1568,523,523,thy_own,uncalibrated,523,193,0.3690248565965583,0.5099999999999999,0.7745689655172414,0.8721777359083059,0.8287393116155615,0.16050917104511725,0.6901408450704225,0.7616580310880829,0.8516129032258064,0.8,90.4
10,0,3,1568,523,523,base,calibrated,523,193,0.3690248565965583,0.3999999999999999,0.7449791241276323,0.8461767938451876,0.7749950783195436,0.15104085250947955,0.6444444444444445,0.7512953367875648,0.8389261744966443,0.7575757575757576,90.8
10,0,3,1568,523,523,base,uncalibrated,523,193,0.3690248565965583,0.3999999999999999,0.6935786266697914,0.8461767938451876,0.7749950783195436,0.17383266196750127,0.5533980582524272,0.8860103626943006,0.897196261682243,0.5818181818181818,90.8
10,0,3,1568,523,523,thy_locked,calibrated,523,193,0.3690248565965583,0.3999999999999999,0.7533394188346265,0.8433663055424714,0.7656738678870736,0.1529523747818761,0.6519823788546255,0.7668393782383419,0.847972972972973,0.7606060606060606,90.8
10,0,3,1568,523,523,thy_locked,uncalibrated,523,193,0.3690248565965583,0.3999999999999999,0.6935786266697914,0.8433663055424714,0.7656738678870736,0.17603198769216147,0.5533980582524272,0.8860103626943006,0.897196261682243,0.5818181818181818,90.8
10,0,3,1568,523,523,thy_own,calibrated,523,193,0.3690248565965583,0.36999999999999994,0.7490640100040424,0.8440728528811431,0.7694700413350561,0.15161874336206138,0.6398305084745762,0.7823834196891192,0.8536585365853658,0.7424242424242424,90.8
10,0,3,1568,523,523,thy_own,uncalibrated,523,193,0.3690248565965583,0.36999999999999994,0.6749415033635566,0.8440728528811431,0.7694700413350561,0.17024110160378716,0.5351681957186545,0.9067357512953368,0.9081632653061225,0.5393939393939394,90.8
10,0,4,1569,523,522,base,calibrated,522,192,0.367816091954023,0.4799999999999999,0.7921709771945471,0.8657670454545454,0.793312586492242,0.13977187991055764,0.75,0.71875,0.8402366863905325,0.8606060606060606,90.4
10,0,4,1569,523,522,base,uncalibrated,522,192,0.367816091954023,0.4799999999999999,0.7874984638072999,0.8657670454545454,0.793312586492242,0.16517044655249458,0.6954545454545454,0.796875,0.8708609271523179,0.796969696969697,90.4
10,0,4,1569,523,522,thy_locked,calibrated,522,192,0.367816091954023,0.4799999999999999,0.7894528716723873,0.8687026515151517,0.7992299244372023,0.1380821025596283,0.7368421052631579,0.7291666666666666,0.8433734939759037,0.8484848484848485,90.4
10,0,4,1569,523,522,thy_locked,uncalibrated,522,192,0.367816091954023,0.4799999999999999,0.7874984638072999,0.8687026515151517,0.7992299244372023,0.16664127135060494,0.6954545454545454,0.796875,0.8708609271523179,0.796969696969697,90.4
10,0,4,1569,523,522,thy_own,calibrated,522,192,0.367816091954023,0.49999999999999994,0.7972068582963197,0.8703914141414142,0.8027327478337385,0.13706116971063212,0.7653631284916201,0.7135416666666666,0.8396501457725948,0.8727272727272727,90.4
10,0,4,1569,523,522,thy_own,uncalibrated,522,192,0.367816091954023,0.49999999999999994,0.7951390103164888,0.8703914141414142,0.8027327478337385,0.15929974310268763,0.7198067632850241,0.7760416666666666,0.8634920634920635,0.8242424242424242,90.4
10,1,0,1568,523,523,base,calibrated,523,192,0.367112810707457,0.59,0.7516163972671221,0.8558345921450151,0.7926281024476662,0.145643166284058,0.7635135135135135,0.5885416666666666,0.7893333333333333,0.8942598187311178,89.6
10,1,0,1568,523,523,base,uncalibrated,523,192,0.367112810707457,0.59,0.7492851375899885,0.8558345921450151,0.7926281024476662,0.16946110922421417,0.7746478873239436,0.5729166666666666,0.7847769028871391,0.9033232628398792,89.6
10,1,0,1568,523,523,thy_locked,calibrated,523,192,0.367112810707457,0.59,0.7595944906896668,0.8573451661631419,0.7933994624789762,0.14391686537117218,0.7808219178082192,0.59375,0.7931034482758621,0.9033232628398792,89.6
10,1,0,1568,523,523,thy_locked,uncalibrated,523,192,0.367112810707457,0.59,0.7451267056530214,0.8573451661631419,0.7933994624789762,0.17054838417752904,0.7954545454545454,0.546875,0.7774936061381074,0.918429003021148,89.6
10,1,0,1568,523,523,thy_own,calibrated,523,192,0.367112810707457,0.6599999999999999,0.7433626033057852,0.858871475327291,0.795795767851804,0.143174037383503,0.8046875,0.5364583333333334,0.7746835443037975,0.9244712990936556,89.6
10,1,0,1568,523,523,thy_own,uncalibrated,523,192,0.367112810707457,0.6599999999999999,0.6954704461847481,0.858871475327291,0.795795767851804,0.16270253383569724,0.8058252427184466,0.4322916666666667,0.7404761904761905,0.9395770392749244,89.6
10,1,1,1568,523,523,base,calibrated,523,192,0.367112810707457,0.57,0.7362971161532312,0.8316968781470293,0.7539690998731423,0.15942229123693114,0.7169811320754716,0.59375,0.7857142857142857,0.8640483383685801,90.0
10,1,1,1568,523,523,base,uncalibrated,523,192,0.367112810707457,0.57,0.7327585854498035,0.8316968781470293,0.7539690998731423,0.17807197003724928,0.7080745341614907,0.59375,0.7845303867403315,0.8580060422960725,90.0
10,1,1,1568,523,523,thy_locked,calibrated,523,192,0.367112810707457,0.57,0.7487624165445367,0.8349697885196374,0.759549853906917,0.15761311212382956,0.725609756097561,0.6197916666666666,0.7966573816155988,0.8640483383685801,90.0
10,1,1,1568,523,523,thy_locked,uncalibrated,523,192,0.367112810707457,0.57,0.7430901231333508,0.8349697885196374,0.759549853906917,0.1783037877217323,0.725,0.6041666666666666,0.790633608815427,0.8670694864048338,90.0
10,1,1,1568,523,523,thy_own,calibrated,523,192,0.367112810707457,0.4799999999999999,0.7376305197456687,0.8355519889224572,0.7632351570529327,0.15794042792299376,0.6551724137931034,0.6927083333333334,0.815625,0.7885196374622356,90.0
10,1,1,1568,523,523,thy_own,uncalibrated,523,192,0.367112810707457,0.4799999999999999,0.7318434069248402,0.8355519889224572,0.7632351570529327,0.17305999650194479,0.6166666666666667,0.7708333333333334,0.8445229681978799,0.7220543806646526,90.0
10,1,2,1568,523,523,base,calibrated,523,193,0.3690248565965583,0.37999999999999995,0.7611687306501548,0.8482336316533208,0.7985269140852072,0.14796618663538288,0.6811594202898551,0.7305699481865285,0.8354430379746836,0.8,90.8
10,1,2,1568,523,523,base,uncalibrated,523,193,0.3690248565965583,0.37999999999999995,0.6761823464112869,0.8482336316533208,0.7985269140852072,0.16873727909870848,0.5392156862745098,0.8549222797927462,0.8709677419354839,0.5727272727272728,90.8
10,1,2,1568,523,523,thy_locked,calibrated,523,193,0.3690248565965583,0.37999999999999995,0.7737399956738049,0.8500549536818967,0.7989577316028511,0.14755715667189467,0.69377990430622,0.7512953367875648,0.8471337579617835,0.806060606060606,90.8
