horizon,feature_set,k,rep_fold,model,n,n_events,prevalence,threshold,f1_macro,roc_auc,auprc,brier,precision_event,recall_event,precision_free,recall_free
10,CV17,5,1,RandomForest,523,193,0.3690248565965583,0.5,0.7819407946325772,0.8585492227979272,0.80419844490244,0.1491046254135164,0.6909090909090909,0.7875647668393783,0.8646864686468647,0.793939393939394
10,CV17,5,1,AdaBoost,523,193,0.3690248565965583,0.5,0.7862573640541624,0.8645784267545926,0.8187115112943005,0.2204600109155133,0.7061611374407583,0.772020725388601,0.8589743589743589,0.8121212121212121
10,CV17,5,1,paper_ensemble,523,193,0.3690248565965583,0.5,0.7815698220204226,0.8683466792275083,0.8166651964934704,0.1659284644919585,0.6926605504587156,0.7823834196891192,0.8622950819672132,0.796969696969697
10,CV17,2,2,LogisticRegression,522,192,0.367816091954023,0.5,0.7961936550710436,0.8708491161616161,0.8072167628304165,0.18434746421675632,0.7008928571428571,0.8177083333333334,0.8825503355704698,0.796969696969697
10,CV17,2,2,RandomForest,522,192,0.367816091954023,0.5,0.7728818127562905,0.8660353535353537,0.7815683321632826,0.14935978824012566,0.6820276497695853,0.7708333333333334,0.8557377049180328,0.7909090909090909
10,CV17,2,2,AdaBoost,522,192,0.367816091954023,0.5,0.7532085653993843,0.8417692550505049,0.7496334053193963,0.19387538321959108,0.6575342465753424,0.75,0.8415841584158416,0.7727272727272727
10,CV17,2,2,paper_ensemble,522,192,0.367816091954023,0.5,0.7791028698930522,0.8678977272727273,0.7897597998745414,0.1692475509569271,0.6880733944954128,0.78125,0.8618421052631579,0.793939393939394
10,CV17,3,2,LogisticRegression,522,192,0.367816091954023,0.5,0.795007682541377,0.8725694444444444,0.810274628637986,0.15234733945751336,0.6943231441048034,0.828125,0.8873720136518771,0.7878787878787878
10,CV17,3,2,RandomForest,522,192,0.367816091954023,0.5,0.7801425838984524,0.8687657828282829,0.7813554283555273,0.14710117946164505,0.6948356807511737,0.7708333333333334,0.8576051779935275,0.803030303030303
10,CV17,3,2,AdaBoost,522,192,0.367816091954023,0.5,0.7725820505373221,0.8527304292929293,0.7664650102515539,0.21851825517591592,0.672566371681416,0.7916666666666666,0.8648648648648649,0.7757575757575758
10,CV17,3,2,paper_ensemble,522,192,0.367816091954023,0.5,0.7882012493875552,0.8737058080808082,0.7991651778209723,0.16060077591785443,0.6919642857142857,0.8072916666666666,0.8758389261744967,0.7909090909090909
10,CV17,5,2,LogisticRegression,522,192,0.367816091954023,0.5,0.7931759650112007,0.8707859848484849,0.8050687627726094,0.16091034243612576,0.691304347826087,0.828125,0.886986301369863,0.7848484848484848
10,CV17,5,2,RandomForest,522,192,0.367816091954023,0.5,0.7716579630927173,0.866824494949495,0.7785167471053535,0.14720512009992395,0.6872037914691943,0.7552083333333334,0.8488745980707395,0.8
10,CV17,5,2,AdaBoost,522,192,0.367816091954023,0.5,0.7780297661233168,0.8547979797979799,0.7661205922682232,0.21878483228382936,0.6816143497757847,0.7916666666666666,0.8662207357859532,0.7848484848484848
10,CV17,5,2,paper_ensemble,522,192,0.367816091954023,0.5,0.7812986473864462,0.8729166666666668,0.7986046526281766,0.1647641678874733,0.6894977168949772,0.7864583333333334,0.8646864686468647,0.793939393939394
10,CV17,2,3,LogisticRegression,523,192,0.367112810707457,0.5,0.777360681114551,0.8547488670694864,0.8066043325771124,0.18305459519476946,0.6971153846153846,0.7552083333333334,0.8507936507936508,0.8096676737160121
10,CV17,2,3,RandomForest,523,192,0.367112810707457,0.5,0.7868645038093871,0.8561807653575024,0.7914288681766495,0.14939171676322005,0.7121951219512195,0.7604166666666666,0.8553459119496856,0.8217522658610272
10,CV17,2,3,AdaBoost,523,192,0.367112810707457,0.5,0.7696996384536943,0.8564639979859012,0.8013447077657709,0.1909776275469139,0.6857142857142857,0.75,0.8466453674121406,0.8006042296072508
10,CV17,2,3,paper_ensemble,523,192,0.367112810707457,0.5,0.7935526315789474,0.8623804128902316,0.8127692556109679,0.1677872493682053,0.7163461538461539,0.7760416666666666,0.8634920634920635,0.8217522658610272
10,CV17,3,3,LogisticRegression,523,192,0.367112810707457,0.5,0.7677406511286025,0.8601460221550856,0.8165141288780985,0.15244596046419273,0.6727272727272727,0.7708333333333334,0.8547854785478548,0.7824773413897281
10,CV17,3,3,RandomForest,523,192,0.367112810707457,0.5,0.778745056335459,0.8580847180261831,0.7913292776527547,0.148356545614114,0.7024390243902439,0.75,0.8490566037735849,0.8157099697885196
10,CV17,3,3,AdaBoost,523,192,0.367112810707457,0.5,0.773312693498452,0.8496270770392749,0.8105082295923107,0.22112263538215463,0.6923076923076923,0.75,0.8476190476190476,0.8066465256797583
10,CV17,3,3,paper_ensemble,523,192,0.367112810707457,0.5,0.7880785245958577,0.864662009063444,0.8171170496882555,0.160733202373669,0.7061611374407583,0.7760416666666666,0.8621794871794872,0.8126888217522659
10,CV17,5,3,LogisticRegression,523,192,0.367112810707457,0.5,0.7789891818796484,0.8600201409869084,0.8127429067998532,0.15948225354764883,0.6898148148148148,0.7760416666666666,0.8599348534201955,0.797583081570997
10,CV17,5,3,RandomForest,523,192,0.367112810707457,0.5,0.7876819578959577,0.8560076787512587,0.7851087946099155,0.14928599333025844,0.7081339712918661,0.7708333333333334,0.8598726114649682,0.8157099697885196
10,CV17,5,3,AdaBoost,523,192,0.367112810707457,0.5,0.7697103600918057,0.8511927240684793,0.8118397853011677,0.2226171334901219,0.6965174129353234,0.7291666666666666,0.8385093167701864,0.8157099697885196
10,CV17,5,3,paper_ensemble,523,192,0.367112810707457,0.5,0.7917261110788919,0.8644731873111782,0.8134896429434999,0.16484502974213183,0.7129186602870813,0.7760416666666666,0.8630573248407644,0.8187311178247734
10,CV17,2,4,LogisticRegression,523,193,0.3690248565965583,0.5,0.7469074191694643,0.854592557701366,0.7696355669758504,0.18802304614606513,0.6382978723404256,0.7772020725388601,0.8506944444444444,0.7424242424242424
10,CV17,2,4,RandomForest,523,193,0.3690248565965583,0.5,0.7553075625095873,0.8449364107395195,0.738150689175346,0.1592650674457285,0.663594470046083,0.7461139896373057,0.8398692810457516,0.7787878787878788
10,CV17,2,4,AdaBoost,523,193,0.3690248565965583,0.5,0.7573178153050357,0.8604019469304444,0.7599351530391949,0.19727119008674868,0.6563876651982379,0.772020725388601,0.8513513513513513,0.7636363636363637
10,CV17,2,4,paper_ensemble,523,193,0.3690248565965583,0.5,0.7571017874894928,0.8592400690846286,0.7615483286504173,0.17405115755588826,0.6666666666666666,0.7461139896373057,0.8403908794788274,0.7818181818181819
10,CV17,3,4,LogisticRegression,523,193,0.3690248565965583,0.5,0.7494161809367513,0.8606374627100015,0.7759123288764144,0.1599010614971521,0.6386554621848739,0.7875647668393783,0.856140350877193,0.7393939393939394
10,CV17,3,4,RandomForest,523,193,0.3690248565965583,0.5,0.7535145698028622,0.8395195478097033,0.7301395497318786,0.16078103907271604,0.6605504587155964,0.7461139896373057,0.839344262295082,0.7757575757575758
10,CV17,3,4,AdaBoost,523,193,0.3690248565965583,0.5,0.7501289207061821,0.8533050714397864,0.761206640247586,0.22046326050275308,0.645021645021645,0.772020725388601,0.8493150684931506,0.7515151515151515
10,CV17,3,4,paper_ensemble,523,193,0.3690248565965583,0.5,0.7548789108119737,0.8588632438373371,0.7618004602855581,0.166964576849513,0.6651162790697674,0.7409326424870466,0.8376623376623377,0.7818181818181819
10,CV17,5,4,LogisticRegression,523,193,0.3690248565965583,0.5,0.749759822777466,0.8609985869053227,0.7755773660989599,0.16599821180776753,0.6375,0.7927461139896373,0.8586572438162544,0.7363636363636363
10,CV17,5,4,RandomForest,523,193,0.3690248565965583,0.5,0.7490720945139387,0.8395195478097032,0.7244103788049013,0.16070786718563584,0.6574074074074074,0.7357512953367875,0.8338762214983714,0.7757575757575758
10,CV17,5,4,AdaBoost,523,193,0.3690248565965583,0.5,0.7533394188346265,0.8541450777202072,0.7586043206692508,0.22178100071763443,0.6519823788546255,0.7668393782383419,0.847972972972973,0.7606060606060606
10,CV17,5,4,paper_ensemble,523,193,0.3690248565965583,0.5,0.7512962110753183,0.8590359554090125,0.7579382988803459,0.17014161647044268,0.6589861751152074,0.7409326424870466,0.8366013071895425,0.7757575757575758
10,CV17,2,5,LogisticRegression,522,192,0.367816091954023,0.5,0.7816864248777571,0.8619949494949495,0.767152899644959,0.1815211195712298,0.7114427860696517,0.7447916666666666,0.8473520249221184,0.8242424242424242
10,CV17,2,5,RandomForest,522,192,0.367816091954023,0.5,0.788982244768548,0.8702178030303032,0.8094970891436526,0.1389839705884807,0.7393617021276596,0.7239583333333334,0.8413173652694611,0.8515151515151516
10,CV17,2,5,AdaBoost,522,192,0.367816091954023,0.5,0.7780499697684851,0.8601483585858586,0.7962316078598085,0.1846854289886601,0.7044334975369458,0.7447916666666666,0.8463949843260188,0.8181818181818182
10,CV17,2,5,paper_ensemble,522,192,0.367816091954023,0.5,0.7903680488841992,0.8705176767676768,0.8033345035309454,0.16157598275245316,0.7319587628865979,0.7395833333333334,0.8475609756097561,0.8424242424242424
10,CV17,3,5,LogisticRegression,522,192,0.367816091954023,0.5,0.7857670524501355,0.8652777777777778,0.7793615021393075,0.1478222085068494,0.7164179104477612,0.75,0.8504672897196262,0.8272727272727273
10,CV17,3,5,RandomForest,522,192,0.367816091954023,0.5,0.7856860986547085,0.871322601010101,0.8118943801277604,0.13776827868249428,0.7431693989071039,0.7083333333333334,0.8348082595870207,0.8575757575757575
10,CV17,3,5,AdaBoost,522,192,0.367816091954023,0.5,0.7635611089418196,0.8564236111111112,0.7899598157033433,0.21596534130054298,0.6881188118811881,0.7239583333333334,0.834375,0.8090909090909091
10,CV17,3,5,paper_ensemble,522,192,0.367816091954023,0.5,0.784432409472231,0.8720801767676768,0.8045023907910303,0.15362594564337528,0.7230769230769231,0.734375,0.8440366972477065,0.8363636363636363
10,CV17,5,5,LogisticRegression,522,192,0.367816091954023,0.5,0.7825499593162006,0.8647253787878788,0.777189240846344,0.15637930166755037,0.7073170731707317,0.7552083333333334,0.8517350157728707,0.8181818181818182
10,CV17,5,5,RandomForest,522,192,0.367816091954023,0.5,0.7908147677901879,0.8655618686868687,0.8067541224338125,0.13993479858237748,0.7433155080213903,0.7239583333333334,0.8417910447761194,0.8545454545454545
10,CV17,5,5,AdaBoost,522,192,0.367816091954023,0.5,0.7635611089418196,0.8574337121212121,0.7912501415178043,0.21806597556206475,0.6881188118811881,0.7239583333333334,0.834375,0.8090909090909091
10,CV17,5,5,paper_ensemble,522,192,0.367816091954023,0.5,0.7967505575023892,0.8687026515151515,0.801063271942025,0.1588132914077657,0.7384615384615385,0.75,0.8532110091743119,0.8454545454545455
10,CV17,2,6,LogisticRegression,523,192,0.367112810707457,0.5,0.7721132897603485,0.8567472306142999,0.7647996806661645,0.18351238187595104,0.6652360515021459,0.8072916666666666,0.8724137931034482,0.7643504531722054
10,CV17,2,6,RandomForest,523,192,0.367112810707457,0.5,0.7757400513795445,0.8525616817724068,0.764971972512369,0.15318734186901053,0.670995670995671,0.8072916666666666,0.8732876712328768,0.770392749244713
10,CV17,2,6,AdaBoost,523,192,0.367112810707457,0.5,0.7767262451217071,0.8475264350453172,0.7560273365594414,0.18800627397300826,0.6666666666666666,0.8229166666666666,0.8811188811188811,0.7613293051359517
10,CV17,2,6,paper_ensemble,523,192,0.367112810707457,0.5,0.7876476592708961,0.8572507552870091,0.7691837208425297,0.16758570577119106,0.683982683982684,0.8229166666666666,0.8835616438356164,0.7794561933534743
10,CV17,3,6,LogisticRegression,523,192,0.367112810707457,0.5,0.7706348486223271,0.8544656344410876,0.7635078923810128,0.15831388951051228,0.6610169491525424,0.8125,0.8745644599303136,0.7583081570996979
10,CV17,3,6,RandomForest,523,192,0.367112810707457,0.5,0.7854994531534816,0.8510825780463243,0.7617141880696738,0.15410692262762712,0.6826086956521739,0.8177083333333334,0.8805460750853242,0.7794561933534743
10,CV17,3,6,AdaBoost,523,192,0.367112810707457,0.5,0.7684903882896414,0.8385337990936557,0.7555878484071624,0.21430298809548995,0.6595744680851063,0.8072916666666666,0.8715277777777778,0.7583081570996979
10,CV17,3,6,paper_ensemble,523,192,0.367112810707457,0.5,0.7785439917732813,0.8559447381671702,0.7691500722964806,0.1624874124035183,0.6694915254237288,0.8229166666666666,0.8815331010452961,0.7643504531722054
10,CV17,5,6,LogisticRegression,523,192,0.367112810707457,0.5,0.7673347207141996,0.8557873867069486,0.7646841591428184,0.1636821379921409,0.6541666666666667,0.8177083333333334,0.8763250883392226,0.7492447129909365
10,CV17,5,6,RandomForest,523,192,0.367112810707457,0.5,0.7703013781614417,0.8500125881168177,0.7541962047372096,0.15449709723413144,0.6623931623931624,0.8072916666666666,0.8719723183391004,0.7613293051359517
10,CV17,5,6,AdaBoost,523,192,0.367112810707457,0.5,0.7670114768951979,0.838675415407855,0.7580589753342255,0.21500361084681455,0.6554621848739496,0.8125,0.8736842105263158,0.7522658610271903
10,CV17,5,6,paper_ensemble,523,192,0.367112810707457,0.5,0.7803626760696598,0.8555041540785497,0.7662744248148755,0.16607508742764499,0.6723404255319149,0.8229166666666666,0.8819444444444444,0.7673716012084593
10,CV17,2,7,LogisticRegression,523,193,0.3690248565965583,0.5,0.7472404260666163,0.8529439472444654,0.7761199347700063,0.18625710996330383,0.6634615384615384,0.7150259067357513,0.8253968253968254,0.7878787878787878
10,CV17,2,7,RandomForest,523,193,0.3690248565965583,0.5,0.745438844402575,0.8498508400062804,0.7693896188637969,0.1538845366123117,0.6787564766839378,0.6787564766839378,0.8121212121212121,0.8121212121212121
10,CV17,2,7,AdaBoost,523,193,0.3690248565965583,0.5,0.757756319673418,0.853124509342126,0.7673896596584051,0.19086944239758233,0.694300518134715,0.694300518134715,0.8212121212121212,0.8212121212121212
10,CV17,2,7,paper_ensemble,523,193,0.3690248565965583,0.5,0.7447336053571778,0.8578740775631968,0.7810921349831208,0.17027372974553534,0.6717171717171717,0.689119170984456,0.8153846153846154,0.803030303030303
10,CV17,3,7,LogisticRegression,523,193,0.3690248565965583,0.5,0.7562335085996033,0.8537761029989009,0.7834133917108106,0.15666883851802343,0.6698113207547169,0.7357512953367875,0.8360128617363344,0.7878787878787878
10,CV17,3,7,RandomForest,523,193,0.3690248565965583,0.5,0.7413330193122939,0.8503532736693359,0.7634522356709569,0.15316272089291372,0.6735751295336787,0.6735751295336787,0.8090909090909091,0.8090909090909091
10,CV17,3,7,AdaBoost,523,193,0.3690248565965583,0.5,0.7607094112537999,0.8442926676087298,0.7732951877286954,0.2192397500131638,0.6829268292682927,0.7253886010362695,0.8333333333333334,0.803030303030303
10,CV17,3,7,paper_ensemble,523,193,0.3690248565965583,0.5,0.7525978658725727,0.8582037996545768,0.7840460060098132,0.16377793568865529,0.6731707317073171,0.7150259067357513,0.8270440251572327,0.796969696969697
10,CV17,5,7,LogisticRegression,523,193,0.3690248565965583,0.5,0.761618924013473,0.8541843303501334,0.7808989510965941,0.16311680468495132,0.6794258373205742,0.7357512953367875,0.8375796178343949,0.796969696969697
10,CV17,5,7,RandomForest,523,193,0.3690248565965583,0.5,0.7354577642893272,0.8452661328308998,0.759421507902036,0.15532224138450335,0.6649484536082474,0.6683937823834197,0.8054711246200608,0.803030303030303
10,CV17,5,7,AdaBoost,523,193,0.3690248565965583,0.5,0.7539014952653172,0.8420395666509656,0.7670589970182426,0.22062298260037766,0.6782178217821783,0.7098445595854922,0.8255451713395638,0.803030303030303
10,CV17,5,7,paper_ensemble,523,193,0.3690248565965583,0.5,0.7556911961633085,0.8560056523787094,0.780614740886422,0.16828133598945097,0.681592039800995,0.7098445595854922,0.8260869565217391,0.806060606060606
10,CV17,2,8,LogisticRegression,522,192,0.367816091954023,0.5,0.7680082120986867,0.8483743686868688,0.7898966919770654,0.18404604898065813,0.7025641025641025,0.7135416666666666,0.8318042813455657,0.8242424242424242
10,CV17,2,8,RandomForest,522,192,0.367816091954023,0.5,0.7667424374890714,0.8565025252525252,0.7946817585229566,0.1478333101558637,0.6859903381642513,0.7395833333333334,0.8412698412698413,0.803030303030303
10,CV17,2,8,AdaBoost,522,192,0.367816091954023,0.5,0.7707833450952717,0.8547979797979799,0.7947419579035213,0.1898788590944041,0.702020202020202,0.7239583333333334,0.8364197530864198,0.8212121212121212
10,CV17,2,8,paper_ensemble,522,192,0.367816091954023,0.5,0.7757907067551738,0.8605429292929294,0.805794783772527,0.16665722123344867,0.7029702970297029,0.7395833333333334,0.84375,0.8181818181818182
10,CV17,3,8,LogisticRegression,522,192,0.367816091954023,0.5,0.7717141741507224,0.8496054292929293,0.79066827437985,0.15483612345244804,0.698019801980198,0.734375,0.840625,0.8151515151515152
10,CV17,3,8,RandomForest,522,192,0.367816091954023,0.5,0.7594845763373682,0.8568339646464647,0.7896720507802761,0.14715649801998823,0.6831683168316832,0.71875,0.83125,0.806060606060606
10,CV17,3,8,AdaBoost,522,192,0.367816091954023,0.5,0.757999119939653,0.84765625,0.7827027504408006,0.21988645056581832,0.6887755102040817,0.703125,0.8251533742331288,0.8151515151515152
10,CV17,3,8,paper_ensemble,522,192,0.367816091954023,0.5,0.7766910653662749,0.8588068181818181,0.8007575282050081,0.1601909869716082,0.7106598984771574,0.7291666666666666,0.84,0.8272727272727273
10,CV17,5,8,LogisticRegression,522,192,0.367816091954023,0.5,0.7712532865907099,0.8515625,0.7932738114238223,0.16058215033309023,0.7,0.7291666666666666,0.8385093167701864,0.8181818181818182
10,CV17,5,8,RandomForest,522,192,0.367816091954023,0.5,0.757999119939653,0.8559343434343434,0.7868748466418082,0.14748722818170476,0.6887755102040817,0.703125,0.8251533742331288,0.8151515151515152
10,CV17,5,8,AdaBoost,522,192,0.367816091954023,0.5,0.7776057973053787,0.8576862373737373,0.7958579101723199,0.2195272335341108,0.7064676616915423,0.7395833333333334,0.8442367601246106,0.8212121212121212
10,CV17,5,8,paper_ensemble,522,192,0.367816091954023,0.5,0.7775568181818182,0.861221590909091,0.804016737237169,0.16364282104368785,0.71875,0.71875,0.8363636363636363,0.8363636363636363
10,CV17,2,9,LogisticRegression,523,192,0.367112810707457,0.5,0.7727599558585474,0.8534271148036253,0.7613562875286839,0.18544922400540048,0.6837209302325581,0.765625,0.8538961038961039,0.7945619335347432
10,CV17,2,9,RandomForest,523,192,0.367112810707457,0.5,0.7647160604907084,0.8533012336354481,0.7576836519132192,0.15198273200958537,0.6744186046511628,0.7552083333333334,0.8474025974025974,0.7885196374622356
10,CV17,2,9,AdaBoost,523,192,0.367112810707457,0.5,0.7800397840295539,0.8530022658610272,0.7535957102321239,0.1896200345353266,0.6738197424892703,0.8177083333333334,0.8793103448275862,0.770392749244713
10,CV17,2,9,paper_ensemble,523,192,0.367112810707457,0.5,0.7731611734406005,0.858367950654582,0.7694222469092099,0.16903936310687878,0.6820276497695853,0.7708333333333334,0.8562091503267973,0.7915407854984894
10,CV17,3,9,LogisticRegression,523,192,0.367112810707457,0.5,0.7855777151943598,0.8596897029204431,0.7697344396638369,0.15615239046310964,0.6940639269406392,0.7916666666666666,0.868421052631579,0.797583081570997
10,CV17,3,9,RandomForest,523,192,0.367112810707457,0.5,0.7665178571428571,0.8535215256797584,0.7588485726580768,0.15192608314032058,0.677570093457944,0.7552083333333334,0.8478964401294499,0.7915407854984894
10,CV17,3,9,AdaBoost,523,192,0.367112810707457,0.5,0.7710619573450876,0.8478726082578045,0.7573486100134182,0.21696190005438137,0.6696035242290749,0.7916666666666666,0.8648648648648649,0.7734138972809668
10,CV17,3,9,paper_ensemble,523,192,0.367112810707457,0.5,0.7601357549073564,0.8608855740181269,0.7738130337648554,0.1624663724142995,0.6621621621621622,0.765625,0.8504983388704319,0.7734138972809668
10,CV17,5,9,LogisticRegression,523,192,0.367112810707457,0.5,0.7801244419984101,0.8592333836858005,0.769346723968656,0.16271096366000565,0.6846846846846847,0.7916666666666666,0.867109634551495,0.7885196374622356
10,CV17,5,9,RandomForest,523,192,0.367112810707457,0.5,0.7701258443601369,0.8532697633434039,0.7640988363846951,0.1519816268280752,0.6839622641509434,0.7552083333333334,0.8488745980707395,0.797583081570997
10,CV17,5,9,AdaBoost,523,192,0.367112810707457,0.5,0.7717708487490941,0.8488403197381671,0.7557623242223737,0.21747963957294533,0.6666666666666666,0.8020833333333334,0.8698630136986302,0.7673716012084593
10,CV17,5,9,paper_ensemble,523,192,0.367112810707457,0.5,0.7641334923255672,0.8608383685800604,0.7747356344484148,0.16628527472626958,0.6666666666666666,0.7708333333333334,0.8538205980066446,0.7764350453172205
10,CV17,2,10,LogisticRegression,523,193,0.3690248565965583,0.5,0.8038585706276944,0.8716281990893389,0.7969530376634985,0.178787580751344,0.7307692307692307,0.7875647668393783,0.8698412698412699,0.8303030303030303
10,CV17,2,10,RandomForest,523,193,0.3690248565965583,0.5,0.7902902439776688,0.8696655675930286,0.7916326376144622,0.14307396474198103,0.7109004739336493,0.7772020725388601,0.8621794871794872,0.8151515151515152
10,CV17,2,10,AdaBoost,523,193,0.3690248565965583,0.5,0.7870259389022067,0.8705369759773904,0.8093087220436255,0.182697549340071,0.7023255813953488,0.7823834196891192,0.8636363636363636,0.806060606060606
10,CV17,2,10,paper_ensemble,523,193,0.3690248565965583,0.5,0.7946967364532019,0.8770764641230963,0.8112432913338858,0.161771960554967,0.7136150234741784,0.7875647668393783,0.867741935483871,0.8151515151515152
10,CV17,3,10,LogisticRegression,523,193,0.3690248565965583,0.5,0.800913589645984,0.8748940178991993,0.809343533618777,0.14509245321595718,0.719626168224299,0.7979274611398963,0.8737864077669902,0.8181818181818182
10,CV17,3,10,RandomForest,523,193,0.3690248565965583,0.5,0.7840419250643502,0.8671376982257811,0.7877291946288874,0.14313298347134512,0.7047619047619048,0.7668393782383419,0.8562300319488818,0.8121212121212121
10,CV17,3,10,AdaBoost,523,193,0.3690248565965583,0.5,0.7844378960343599,0.8573323912702151,0.7867645108601065,0.21689768851004732,0.7028301886792453,0.772020725388601,0.8585209003215434,0.8090909090909091
10,CV17,3,10,paper_ensemble,523,193,0.3690248565965583,0.5,0.8049355373299035,0.8766368346679227,0.8110581573390672,0.15517720078238867,0.7242990654205608,0.8031088082901554,0.8770226537216829,0.8212121212121212
10,CV17,5,10,LogisticRegression,523,193,0.3690248565965583,0.5,0.8030994529473231,0.8736693358455018,0.8044625540053139,0.1539978802844877,0.7209302325581395,0.8031088082901554,0.8766233766233766,0.8181818181818182
10,CV17,5,10,RandomForest,523,193,0.3690248565965583,0.5,0.7957702642618261,0.8669492856021352,0.786721601855773,0.14306723143281677,0.7211538461538461,0.7772020725388601,0.8634920634920635,0.8242424242424242
10,CV17,5,10,AdaBoost,523,193,0.3690248565965583,0.5,0.7840419250643502,0.858305856492385,0.7881315541473,0.21706147473779877,0.7047619047619048,0.7668393782383419,0.8562300319488818,0.8121212121212121
10,CV17,5,10,paper_ensemble,523,193,0.3690248565965583,0.5,0.8020224962145792,0.8763385146804835,0.809067242091925,0.1597433677652203,0.7272727272727273,0.7875647668393783,0.8694267515923567,0.8272727272727273
10,CV17,2,11,LogisticRegression,522,192,0.367816091954023,0.5,0.7680403408102938,0.8559974747474748,0.796556799347496,0.18530545747633334,0.6807511737089202,0.7552083333333334,0.8478964401294499,0.793939393939394
10,CV17,2,11,RandomForest,522,192,0.367816091954023,0.5,0.7558922558922558,0.8532828282828282,0.783414177147527,0.1507133571307134,0.6764705882352942,0.71875,0.8301886792452831,0.8
10,CV17,2,11,AdaBoost,522,192,0.367816091954023,0.5,0.7523064237596653,0.8537957702020201,0.7887879056248287,0.1893818802636702,0.6699029126213593,0.71875,0.8291139240506329,0.793939393939394
10,CV17,2,11,paper_ensemble,522,192,0.367816091954023,0.5,0.7770962732919254,0.8605587121212122,0.8011414376512845,0.16792975048606001,0.6971153846153846,0.7552083333333334,0.8503184713375797,0.8090909090909091
10,CV17,3,11,LogisticRegression,522,192,0.367816091954023,0.5,0.7660313751029555,0.8583333333333334,0.7996732392920963,0.1551251709414946,0.6681614349775785,0.7760416666666666,0.8561872909698997,0.7757575757575758
10,CV17,3,11,RandomForest,522,192,0.367816091954023,0.5,0.7589989983723551,0.8533775252525253,0.7825008960258447,0.14975938809306563,0.685,0.7135416666666666,0.8291925465838509,0.8090909090909091
10,CV17,3,11,AdaBoost,522,192,0.367816091954023,0.5,0.7653639145882436,0.8548453282828283,0.7929318744052859,0.22083623219614226,0.6915422885572139,0.7239583333333334,0.8348909657320872,0.8121212121212121
10,CV17,3,11,paper_ensemble,522,192,0.367816091954023,0.5,0.7554921551700777,0.8621843434343434,0.804131206999243,0.16164043332002498,0.6682464454976303,0.734375,0.8360128617363344,0.7878787878787878
10,CV17,5,11,LogisticRegression,522,192,0.367816091954023,0.5,0.7700308387764092,0.8592171717171717,0.7986643591729322,0.16174728110376235,0.672645739910314,0.78125,0.8595317725752508,0.7787878787878788
10,CV17,5,11,RandomForest,522,192,0.367816091954023,0.5,0.7640291806958474,0.8528566919191918,0.7789587872025019,0.1508282678303012,0.6862745098039216,0.7291666666666666,0.8364779874213837,0.806060606060606
10,CV17,5,11,AdaBoost,522,192,0.367816091954023,0.5,0.7597961134119147,0.8527698863636364,0.7932857061072667,0.22123129352661627,0.6923076923076923,0.703125,0.8256880733944955,0.8181818181818182
10,CV17,5,11,paper_ensemble,522,192,0.367816091954023,0.5,0.7613335193192914,0.8616319444444446,0.8023126754842234,0.1656865905967329,0.6761904761904762,0.7395833333333334,0.8397435897435898,0.793939393939394
10,CV17,2,12,LogisticRegression,523,192,0.367112810707457,0.5,0.7880785245958577,0.8632930513595167,0.7942302335743389,0.18367409770605359,0.7061611374407583,0.7760416666666666,0.8621794871794872,0.8126888217522659
10,CV17,2,12,RandomForest,523,192,0.367112810707457,0.5,0.7900899742429733,0.867903449144008,0.7931435853440926,0.14430905123512394,0.7213930348258707,0.7552083333333334,0.8540372670807453,0.8308157099697885
10,CV17,2,12,AdaBoost,523,192,0.367112810707457,0.5,0.7804086978293947,0.8551501132930514,0.7672358722577063,0.1901443423618219,0.6948356807511737,0.7708333333333334,0.8580645161290322,0.8036253776435045
10,CV17,2,12,paper_ensemble,523,192,0.367112810707457,0.5,0.8101032106548005,0.8693668177240684,0.7988880252475041,0.16617630650632928,0.7333333333333333,0.8020833333333334,0.8785942492012779,0.8308157099697885
10,CV17,3,12,LogisticRegression,523,192,0.367112810707457,0.5,0.7852057129039316,0.8671638972809668,0.8040312959360835,0.151559925661636,0.695852534562212,0.7864583333333334,0.8660130718954249,0.8006042296072508
10,CV17,3,12,RandomForest,523,192,0.367112810707457,0.5,0.7964093301360904,0.8713966515609264,0.7939879556287437,0.14161901146404565,0.7277227722772277,0.765625,0.8598130841121495,0.8338368580060423
10,CV17,3,12,AdaBoost,523,192,0.367112810707457,0.5,0.7819407946325772,0.855205186304129,0.7650977856923128,0.21842936610041896,0.6877828054298643,0.7916666666666666,0.8675496688741722,0.7915407854984894
10,CV17,3,12,paper_ensemble,523,192,0.367112810707457,0.5,0.8064217636716943,0.8723564954682779,0.800591792262468,0.1577414183490535,0.7264150943396226,0.8020833333333334,0.8778135048231511,0.824773413897281
10,CV17,5,12,LogisticRegression,523,192,0.367112810707457,0.5,0.7965254906492556,0.8657319989929506,0.7996509369198885,0.1596237869576515,0.7136150234741784,0.7916666666666666,0.8709677419354839,0.8157099697885196
10,CV17,5,12,RandomForest,523,192,0.367112810707457,0.5,0.8000764525993884,0.8696028449144009,0.7870168080439728,0.14216672964941185,0.735,0.765625,0.8606811145510835,0.8398791540785498
10,CV17,5,12,AdaBoost,523,192,0.367112810707457,0.5,0.7870259389022067,0.8562515735146021,0.765736268192491,0.21786218036704103,0.6990740740740741,0.7864583333333334,0.8664495114006515,0.8036253776435045
