horizon,rep,fold,n_train,n_valid,n_test,comparison,metric,delta,ci_lo,ci_hi,p_bootstrap,n_boot_used,excludes_zero,threshold_base,threshold_other
10,3,0,1568,523,523,locked pipeline,auprc,0.0019901243569706573,-0.005371397592571802,0.010538168747528357,0.644,500,False,0.5399999999999999,0.5399999999999999
10,3,0,1568,523,523,locked pipeline,brier,-0.002080051296611124,-0.005038360216195026,0.0007141508777771897,0.18,500,False,0.5399999999999999,0.5399999999999999
10,3,0,1568,523,523,independently optimized,f1_macro,0.02001274146901233,0.0044920530786653565,0.0367746061729334,0.016,500,True,0.5399999999999999,0.5499999999999999
10,3,0,1568,523,523,independently optimized,roc_auc,0.003068353474320329,-0.0028271772644575224,0.009362270600225863,0.336,500,False,0.5399999999999999,0.5499999999999999
10,3,0,1568,523,523,independently optimized,auprc,0.0023595292413837177,-0.004871775042137994,0.01070383964130106,0.564,500,False,0.5399999999999999,0.5499999999999999
10,3,0,1568,523,523,independently optimized,brier,-0.0024905381523762093,-0.005749163408079744,0.0005599877165908775,0.092,500,False,0.5399999999999999,0.5499999999999999
10,3,1,1568,523,523,locked pipeline,f1_macro,-0.011777713263243617,-0.02936937173063974,0.006444113771351715,0.184,500,False,0.43999999999999995,0.43999999999999995
10,3,1,1568,523,523,locked pipeline,roc_auc,0.0018724823766363974,-0.004634242721395115,0.008038560622586698,0.504,500,False,0.43999999999999995,0.43999999999999995
10,3,1,1568,523,523,locked pipeline,auprc,0.002178230499735423,-0.007713185735109757,0.01164430064671228,0.584,500,False,0.43999999999999995,0.43999999999999995
10,3,1,1568,523,523,locked pipeline,brier,-0.0008019090266912776,-0.004020503117788608,0.002365187672359988,0.568,500,False,0.43999999999999995,0.43999999999999995
10,3,1,1568,523,523,independently optimized,f1_macro,-0.019066944552075582,-0.048504915402078054,0.010435589821047482,0.208,500,False,0.43999999999999995,0.5599999999999999
10,3,1,1568,523,523,independently optimized,roc_auc,0.00538141993957697,-0.0009076321956339866,0.011336426477471372,0.084,500,False,0.43999999999999995,0.5599999999999999
10,3,1,1568,523,523,independently optimized,auprc,0.004607408917126743,-0.004186502215806245,0.01333844941624097,0.328,500,False,0.43999999999999995,0.5599999999999999
10,3,1,1568,523,523,independently optimized,brier,-0.0022535423385310893,-0.005255590997393134,0.0007103461461180732,0.148,500,False,0.43999999999999995,0.5599999999999999
10,3,2,1568,523,523,locked pipeline,f1_macro,0.004478397026152048,-0.009720279779282146,0.01987316145530107,0.556,500,False,0.4099999999999999,0.4099999999999999
10,3,2,1568,523,523,locked pipeline,roc_auc,0.0017899199246349529,-0.0046378643200399635,0.007764538439377976,0.624,500,False,0.4099999999999999,0.4099999999999999
10,3,2,1568,523,523,locked pipeline,auprc,0.0010420283984885481,-0.007772578953086495,0.00870567833078861,0.832,500,False,0.4099999999999999,0.4099999999999999
10,3,2,1568,523,523,locked pipeline,brier,-0.0006515614246620227,-0.0034410781063532723,0.0024068325668261175,0.664,500,False,0.4099999999999999,0.4099999999999999
10,3,2,1568,523,523,independently optimized,f1_macro,0.008932487133189948,-0.009378746328443129,0.024394094376248076,0.288,500,False,0.4099999999999999,0.38999999999999996
10,3,2,1568,523,523,independently optimized,roc_auc,0.0047888208509969665,-0.0015418220778862179,0.010497297857840876,0.14,500,False,0.4099999999999999,0.38999999999999996
10,3,2,1568,523,523,independently optimized,auprc,0.002911746341249577,-0.007581241394408145,0.012434093196506405,0.544,500,False,0.4099999999999999,0.38999999999999996
10,3,2,1568,523,523,independently optimized,brier,-0.0021794278053750837,-0.005156286805544586,0.0008975424545957488,0.172,500,False,0.4099999999999999,0.38999999999999996
10,3,3,1568,523,523,locked pipeline,f1_macro,0.0,-0.017690824814613842,0.017221267557460184,0.988,500,False,0.4499999999999999,0.4499999999999999
10,3,3,1568,523,523,locked pipeline,roc_auc,0.0014287957293138698,-0.004093668339602418,0.007815239732256648,0.636,500,False,0.4499999999999999,0.4499999999999999
10,3,3,1568,523,523,locked pipeline,auprc,-0.0022633973391351647,-0.012323007193734284,0.008653382817345352,0.68,500,False,0.4499999999999999,0.4499999999999999
10,3,3,1568,523,523,locked pipeline,brier,9.356069103044762e-05,-0.003066698586204144,0.003050852561520601,0.948,500,False,0.4499999999999999,0.4499999999999999
10,3,3,1568,523,523,independently optimized,f1_macro,0.0027105568786511824,-0.01362601963802072,0.019776346580375623,0.788,500,False,0.4499999999999999,0.43999999999999995
10,3,3,1568,523,523,independently optimized,roc_auc,0.0007379494426126287,-0.004644577522866949,0.006475627313862816,0.784,500,False,0.4499999999999999,0.43999999999999995
10,3,3,1568,523,523,independently optimized,auprc,-0.0009001076740886571,-0.010790952259326414,0.00939179154424518,0.852,500,False,0.4499999999999999,0.43999999999999995
10,3,3,1568,523,523,independently optimized,brier,4.466194239793886e-05,-0.002731504940102435,0.0027934198441963284,0.956,500,False,0.4499999999999999,0.43999999999999995
10,3,4,1569,523,522,locked pipeline,f1_macro,-0.00787584599145097,-0.02585140888333797,0.00903622657306047,0.364,500,False,0.4699999999999999,0.4699999999999999
10,3,4,1569,523,522,locked pipeline,roc_auc,0.0008207070707071384,-0.004601451159103801,0.00648337716742527,0.796,500,False,0.4699999999999999,0.4699999999999999
10,3,4,1569,523,522,locked pipeline,auprc,0.0022329315380741344,-0.00801794745691827,0.01245189795861118,0.668,500,False,0.4699999999999999,0.4699999999999999
10,3,4,1569,523,522,locked pipeline,brier,-0.00021347543707411765,-0.0030973905187417898,0.0026888640933872376,0.916,500,False,0.4699999999999999,0.4699999999999999
10,3,4,1569,523,522,independently optimized,f1_macro,-0.011439173449967921,-0.03026732232283923,0.006887807103114199,0.176,500,False,0.4699999999999999,0.42999999999999994
10,3,4,1569,523,522,independently optimized,roc_auc,0.0012310606060604856,-0.004976202185793521,0.007056158886030275,0.676,500,False,0.4699999999999999,0.42999999999999994
10,3,4,1569,523,522,independently optimized,auprc,0.004213409548175506,-0.006386365169374808,0.014397885642057812,0.42,500,False,0.4699999999999999,0.42999999999999994
10,3,4,1569,523,522,independently optimized,brier,-0.0009171030849122186,-0.0036872804847754995,0.0020145524724116204,0.532,500,False,0.4699999999999999,0.42999999999999994
10,4,0,1568,523,523,locked pipeline,f1_macro,-0.011155038717208132,-0.029887368291023203,0.0036808888930651732,0.18,500,False,0.5499999999999999,0.5499999999999999
10,4,0,1568,523,523,locked pipeline,roc_auc,-0.0017308660624369976,-0.007591065592975607,0.0035417375742074096,0.452,500,False,0.5499999999999999,0.5499999999999999
10,4,0,1568,523,523,locked pipeline,auprc,-0.00300519034023361,-0.01111194728769169,0.0042112760819878765,0.416,500,False,0.5499999999999999,0.5499999999999999
10,4,0,1568,523,523,locked pipeline,brier,0.0005467454044048026,-0.002015961219373795,0.00346759545638568,0.64,500,False,0.5499999999999999,0.5499999999999999
10,4,0,1568,523,523,independently optimized,f1_macro,-0.006829954469032673,-0.0215368126737639,0.007965928428887714,0.38,500,False,0.5499999999999999,0.5599999999999999
10,4,0,1568,523,523,independently optimized,roc_auc,0.002863796576032307,-0.0027209834942219704,0.00797697999218377,0.324,500,False,0.5499999999999999,0.5599999999999999
10,4,0,1568,523,523,independently optimized,auprc,0.002037533620869336,-0.006378794977909022,0.008566183803942742,0.664,500,False,0.5499999999999999,0.5599999999999999
10,4,0,1568,523,523,independently optimized,brier,-0.001233821390291906,-0.0036887420171167412,0.0016332085633684627,0.392,500,False,0.5499999999999999,0.5599999999999999
10,4,1,1568,523,523,locked pipeline,f1_macro,0.005218060264147506,-0.00796003155885675,0.017799321130710966,0.476,500,False,0.4799999999999999,0.4799999999999999
10,4,1,1568,523,523,locked pipeline,roc_auc,0.003902316213494461,-0.0020083754398021263,0.010153606794723213,0.204,500,False,0.4799999999999999,0.4799999999999999
10,4,1,1568,523,523,locked pipeline,auprc,-0.0030901512724833546,-0.01711056858762912,0.008429517951847132,0.752,500,False,0.4799999999999999,0.4799999999999999
10,4,1,1568,523,523,locked pipeline,brier,-0.0013416534642889943,-0.004213645460959906,0.001262607737130623,0.352,500,False,0.4799999999999999,0.4799999999999999
10,4,1,1568,523,523,independently optimized,f1_macro,-0.021699334644501023,-0.03944348165667952,-0.0007487752198351156,0.036,500,True,0.4799999999999999,0.5499999999999999
10,4,1,1568,523,523,independently optimized,roc_auc,0.005050981873111815,-0.0015060445782772572,0.011801947046241568,0.14,500,False,0.4799999999999999,0.5499999999999999
10,4,1,1568,523,523,independently optimized,auprc,0.0001396031857374691,-0.012054776667250869,0.011725506557992534,0.892,500,False,0.4799999999999999,0.5499999999999999
10,4,1,1568,523,523,independently optimized,brier,-0.002011301107698038,-0.0048897782686298345,0.0010709465830729388,0.184,500,False,0.4799999999999999,0.5499999999999999
10,4,2,1568,523,523,locked pipeline,f1_macro,0.018086164429420015,0.0001354460442527965,0.03509480162153101,0.052,500,True,0.42999999999999994,0.42999999999999994
10,4,2,1568,523,523,locked pipeline,roc_auc,0.00058093892290767,-0.005267273539824447,0.006193600933224345,0.9,500,False,0.42999999999999994,0.42999999999999994
10,4,2,1568,523,523,locked pipeline,auprc,0.0013869258005311247,-0.007907586797449111,0.010521989470745688,0.792,500,False,0.42999999999999994,0.42999999999999994
10,4,2,1568,523,523,locked pipeline,brier,-0.00014895195879452428,-0.0028679921221427492,0.0027926438232279247,0.944,500,False,0.42999999999999994,0.42999999999999994
10,4,2,1568,523,523,independently optimized,f1_macro,0.01267363955691847,-0.005249107715107043,0.03231932117408144,0.204,500,False,0.42999999999999994,0.43999999999999995
10,4,2,1568,523,523,independently optimized,roc_auc,0.0012874862615795957,-0.004185256842989751,0.006940286812745919,0.688,500,False,0.42999999999999994,0.43999999999999995
10,4,2,1568,523,523,independently optimized,auprc,0.002459074311053522,-0.007259122361507713,0.011878691681346795,0.628,500,False,0.42999999999999994,0.43999999999999995
10,4,2,1568,523,523,independently optimized,brier,-0.0010390338671293908,-0.0038433819768248076,0.00189660115238451,0.492,500,False,0.42999999999999994,0.43999999999999995
10,4,3,1568,523,523,locked pipeline,f1_macro,0.004337927001729303,-0.012614810071303224,0.02026450248391497,0.616,500,False,0.5599999999999999,0.5599999999999999
10,4,3,1568,523,523,locked pipeline,roc_auc,0.0006594441827600939,-0.004769160696442195,0.005564871422706982,0.776,500,False,0.5599999999999999,0.5599999999999999
10,4,3,1568,523,523,locked pipeline,auprc,0.0029502773754527256,-0.004529417183033946,0.010819408049699641,0.428,500,False,0.5599999999999999,0.5599999999999999
10,4,3,1568,523,523,locked pipeline,brier,0.0002979233766124967,-0.0019979458398079134,0.002866081212939447,0.864,500,False,0.5599999999999999,0.5599999999999999
10,4,3,1568,523,523,independently optimized,f1_macro,-0.006090444112128002,-0.029371256722728216,0.018699356412542976,0.588,500,False,0.5599999999999999,0.4499999999999999
10,4,3,1568,523,523,independently optimized,roc_auc,0.0032972209138011355,-0.0012882492788471756,0.007978302500361367,0.164,500,False,0.5599999999999999,0.4499999999999999
10,4,3,1568,523,523,independently optimized,auprc,0.00675931537305241,-0.0003305728225501842,0.014715749970481709,0.068,500,False,0.5599999999999999,0.4499999999999999
10,4,3,1568,523,523,independently optimized,brier,-0.0015472848097800584,-0.0038560483348400293,0.0011663684136546104,0.212,500,False,0.5599999999999999,0.4499999999999999
10,4,4,1569,523,522,locked pipeline,f1_macro,0.005004191584554896,-0.009330195819578457,0.02358590838244693,0.5,500,False,0.5399999999999999,0.5399999999999999
10,4,4,1569,523,522,locked pipeline,roc_auc,0.006486742424242631,9.294155488505952e-05,0.012819019596136662,0.048,500,True,0.5399999999999999,0.5399999999999999
10,4,4,1569,523,522,locked pipeline,auprc,0.00756616494350304,-0.0032299623983330357,0.01862801026557199,0.188,500,False,0.5399999999999999,0.5399999999999999
10,4,4,1569,523,522,locked pipeline,brier,-0.0034629681958633918,-0.006647104957325484,-0.000496044628087768,0.036,500,True,0.5399999999999999,0.5399999999999999
10,4,4,1569,523,522,independently optimized,f1_macro,-0.028267559172548085,-0.04810389317595538,-0.006244392785046553,0.008,500,True,0.5399999999999999,0.61
10,4,4,1569,523,522,independently optimized,roc_auc,0.0035195707070708737,-0.0030749368087793273,0.010404272428427837,0.32,500,False,0.5399999999999999,0.61
10,4,4,1569,523,522,independently optimized,auprc,0.003416294130625386,-0.0063648120812023,0.013738977104706765,0.448,500,False,0.5399999999999999,0.61
10,4,4,1569,523,522,independently optimized,brier,-0.0018344490307953543,-0.005002767905711933,0.0014390217645026855,0.248,500,False,0.5399999999999999,0.61
10,5,0,1568,523,523,locked pipeline,f1_macro,-0.0057866059638547185,-0.01810758933138656,0.006282957693790468,0.364,500,False,0.5399999999999999,0.5399999999999999
10,5,0,1568,523,523,locked pipeline,roc_auc,-0.0008339627391742432,-0.008573812110117065,0.005866573607007513,0.784,500,False,0.5399999999999999,0.5399999999999999
10,5,0,1568,523,523,locked pipeline,auprc,-0.001446616485311747,-0.0146049498992644,0.008916004675800216,0.764,500,False,0.5399999999999999,0.5399999999999999
10,5,0,1568,523,523,locked pipeline,brier,-0.00033883318119382055,-0.003812288352007744,0.0036914559948578365,0.884,500,False,0.5399999999999999,0.5399999999999999
10,5,0,1568,523,523,independently optimized,f1_macro,0.006633875114128385,-0.007299664576960976,0.022168040219919645,0.38,500,False,0.5399999999999999,0.5299999999999999
10,5,0,1568,523,523,independently optimized,roc_auc,0.0014948388721046646,-0.005278244599261552,0.007861690981451449,0.692,500,False,0.5399999999999999,0.5299999999999999
10,5,0,1568,523,523,independently optimized,auprc,0.0023452259303199385,-0.008053857324254851,0.012239347211092795,0.716,500,False,0.5399999999999999,0.5299999999999999
10,5,0,1568,523,523,independently optimized,brier,-0.0013081967560661378,-0.004950872806550098,0.0022286076712566393,0.496,500,False,0.5399999999999999,0.5299999999999999
10,5,1,1568,523,523,locked pipeline,f1_macro,-0.007210942011710353,-0.022931005157591125,0.0068677972079554134,0.332,500,False,0.4499999999999999,0.4499999999999999
10,5,1,1568,523,523,locked pipeline,roc_auc,-0.00387084592145015,-0.011988963178036428,0.0037845739840448554,0.328,500,False,0.4499999999999999,0.4499999999999999
10,5,1,1568,523,523,locked pipeline,auprc,-0.013928296483906921,-0.030604979360323012,-0.0010799042049145318,0.032,500,True,0.4499999999999999,0.4499999999999999
10,5,1,1568,523,523,locked pipeline,brier,0.0032337486627892487,-0.0007740509831075745,0.007507499890966007,0.104,500,False,0.4499999999999999,0.4499999999999999
10,5,1,1568,523,523,independently optimized,f1_macro,-0.0008973986335574224,-0.015740217023648615,0.013885171793946188,0.836,500,False,0.4499999999999999,0.4699999999999999
10,5,1,1568,523,523,independently optimized,roc_auc,-0.002533358509567041,-0.009564921625184856,0.005131919740373233,0.46,500,False,0.4499999999999999,0.4699999999999999
10,5,1,1568,523,523,independently optimized,auprc,-0.007293871075926939,-0.02015205561258197,0.004113580914781761,0.192,500,False,0.4499999999999999,0.4699999999999999
10,5,1,1568,523,523,independently optimized,brier,0.0018501331078074057,-0.0020434692627397623,0.005724157641653555,0.328,500,False,0.4499999999999999,0.4699999999999999
10,5,2,1568,523,523,locked pipeline,f1_macro,-0.0018259690793288597,-0.01859403941120215,0.01417278348538511,0.88,500,False,0.4799999999999999,0.4799999999999999
10,5,2,1568,523,523,locked pipeline,roc_auc,0.003674046161092792,-0.0011716111678602202,0.009180425083673602,0.14,500,False,0.4799999999999999,0.4799999999999999
10,5,2,1568,523,523,locked pipeline,auprc,0.004086904327745389,-0.003301274160910944,0.012250635595724944,0.284,500,False,0.4799999999999999,0.4799999999999999
10,5,2,1568,523,523,locked pipeline,brier,-0.0015562390742855925,-0.004109722077912127,0.000660747942665534,0.176,500,False,0.4799999999999999,0.4799999999999999
10,5,2,1568,523,523,independently optimized,f1_macro,-0.020606779056761004,-0.04413549963209202,0.0012575100789016132,0.06,500,False,0.4799999999999999,0.5299999999999999
10,5,2,1568,523,523,independently optimized,roc_auc,0.006672947087454917,0.000786663556997766,0.012493701403107587,0.032,500,True,0.4799999999999999,0.5299999999999999
10,5,2,1568,523,523,independently optimized,auprc,0.009112681390130772,0.001383117460282657,0.01790980855370492,0.028,500,True,0.4799999999999999,0.5299999999999999
10,5,2,1568,523,523,independently optimized,brier,-0.0028530112055658863,-0.005577013006586953,-0.00036386015739237905,0.036,500,True,0.4799999999999999,0.5299999999999999
10,5,3,1568,523,523,locked pipeline,f1_macro,0.0008309230925986899,-0.010820268928899632,0.012441270136110861,0.872,500,False,0.37999999999999995,0.37999999999999995
10,5,3,1568,523,523,locked pipeline,roc_auc,-0.0029989009263620137,-0.008397354191369801,0.0012837621150120402,0.176,500,False,0.37999999999999995,0.37999999999999995
10,5,3,1568,523,523,locked pipeline,auprc,0.0006136587312385311,-0.008302692676720349,0.008280254676905918,0.952,500,False,0.37999999999999995,0.37999999999999995
10,5,3,1568,523,523,locked pipeline,brier,0.0016063032186557913,-0.0006138145299519483,0.004178783470126774,0.144,500,False,0.37999999999999995,0.37999999999999995
10,5,3,1568,523,523,independently optimized,f1_macro,-0.010313386006031378,-0.037632419457310544,0.015884239080623,0.464,500,False,0.37999999999999995,0.48999999999999994
10,5,3,1568,523,523,independently optimized,roc_auc,-0.0008321557544354041,-0.007211022465478373,0.004594897588171013,0.748,500,False,0.37999999999999995,0.48999999999999994
10,5,3,1568,523,523,independently optimized,auprc,0.00310537057499094,-0.0071438398741963775,0.012879542805807212,0.576,500,False,0.37999999999999995,0.48999999999999994
10,5,3,1568,523,523,independently optimized,brier,0.0006378494393181333,-0.0018984323991033387,0.003529701394222645,0.644,500,False,0.37999999999999995,0.48999999999999994
10,5,4,1569,523,522,locked pipeline,f1_macro,0.0009501402519634938,-0.018924200755743394,0.01954121629430886,0.832,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,locked pipeline,roc_auc,0.0010101010101009056,-0.005148644391397864,0.007045904813222642,0.788,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,locked pipeline,auprc,0.0008007073014589805,-0.008963229420026747,0.009943801995449655,0.868,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,locked pipeline,brier,-0.0008336243080468153,-0.004199461681538681,0.002370339286273451,0.636,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,independently optimized,f1_macro,0.0045653245163649325,-0.016130973656737574,0.024418755198240213,0.636,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,independently optimized,roc_auc,0.002967171717171646,-0.004669753201919713,0.010333233157990465,0.412,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,independently optimized,auprc,0.0079778248882032,-0.0018880531947563638,0.01949498665379439,0.132,500,False,0.38999999999999996,0.38999999999999996
10,5,4,1569,523,522,independently optimized,brier,-0.0025622025769148904,-0.006224206432291404,0.0010074762987441884,0.148,500,False,0.38999999999999996,0.38999999999999996
10,6,0,1568,523,523,locked pipeline,f1_macro,-0.0035653129962006647,-0.023310430569072272,0.018152840883557855,0.836,500,False,0.38999999999999996,0.38999999999999996
10,6,0,1568,523,523,locked pipeline,roc_auc,0.0005822004028195327,-0.007114185885702631,0.00886579326092863,0.964,500,False,0.38999999999999996,0.38999999999999996
10,6,0,1568,523,523,locked pipeline,auprc,-0.002247486454909575,-0.014785786072250284,0.007907773402581664,0.66,500,False,0.38999999999999996,0.38999999999999996
10,6,0,1568,523,523,locked pipeline,brier,0.00013268149581921462,-0.003326044875698218,0.0038307713604010907,0.884,500,False,0.38999999999999996,0.38999999999999996
10,6,0,1568,523,523,independently optimized,f1_macro,0.0015333595343386408,-0.02861632019087179,0.03459592395448384,0.888,500,False,0.38999999999999996,0.5499999999999999
10,6,0,1568,523,523,independently optimized,roc_auc,0.00026749748237664406,-0.007151060112012525,0.007598756092316234,0.952,500,False,0.38999999999999996,0.5499999999999999
10,6,0,1568,523,523,independently optimized,auprc,-0.00029102355196919394,-0.010534440991785386,0.00767460562431008,0.872,500,False,0.38999999999999996,0.5499999999999999
10,6,0,1568,523,523,independently optimized,brier,4.540369902314434e-05,-0.003230975949466677,0.0037208790980942756,0.928,500,False,0.38999999999999996,0.5499999999999999
10,6,1,1568,523,523,locked pipeline,f1_macro,0.004147288204811139,-0.01206505490089898,0.021238488919420286,0.636,500,False,0.43999999999999995,0.43999999999999995
10,6,1,1568,523,523,locked pipeline,roc_auc,0.002155715005035308,-0.004905533928126118,0.008806361061763497,0.508,500,False,0.43999999999999995,0.43999999999999995
10,6,1,1568,523,523,locked pipeline,auprc,0.005517072011715918,-0.003803129855174933,0.015428860071516129,0.26,500,False,0.43999999999999995,0.43999999999999995
10,6,1,1568,523,523,locked pipeline,brier,-0.001799462155896464,-0.005341320380004914,0.0015755714055035394,0.252,500,False,0.43999999999999995,0.43999999999999995
10,6,1,1568,523,523,independently optimized,f1_macro,0.0012069912978193154,-0.015912873033443756,0.01932184930605492,0.896,500,False,0.43999999999999995,0.4699999999999999
10,6,1,1568,523,523,independently optimized,roc_auc,0.0009598439073514875,-0.006034128313009796,0.007273697484088937,0.752,500,False,0.43999999999999995,0.4699999999999999
10,6,1,1568,523,523,independently optimized,auprc,0.005897765235878927,-0.003049815894177238,0.014575299267840349,0.216,500,False,0.43999999999999995,0.4699999999999999
10,6,1,1568,523,523,independently optimized,brier,-0.001837691929900076,-0.005371644114855128,0.0016408853123335107,0.256,500,False,0.43999999999999995,0.4699999999999999
10,6,2,1568,523,523,locked pipeline,f1_macro,0.003614151313668046,-0.0072651897523150905,0.014513505967523023,0.72,500,False,0.36999999999999994,0.36999999999999994
10,6,2,1568,523,523,locked pipeline,roc_auc,0.0005966399748783546,-0.004417862209507685,0.005995300184813061,0.86,500,False,0.36999999999999994,0.36999999999999994
10,6,2,1568,523,523,locked pipeline,auprc,-0.001351445829722353,-0.010032862438996143,0.007896365709199648,0.744,500,False,0.36999999999999994,0.36999999999999994
10,6,2,1568,523,523,locked pipeline,brier,-0.0001272766954176774,-0.0026028392247933866,0.0024128697858589038,0.932,500,False,0.36999999999999994,0.36999999999999994
10,6,2,1568,523,523,independently optimized,f1_macro,0.00348900750596548,-0.018974686139073372,0.027901457192052715,0.728,500,False,0.36999999999999994,0.4799999999999999
10,6,2,1568,523,523,independently optimized,roc_auc,0.003956665096561451,-0.0013718560075607316,0.009589467124282568,0.128,500,False,0.36999999999999994,0.4799999999999999
10,6,2,1568,523,523,independently optimized,auprc,0.0014334112884505368,-0.008880642435559085,0.011485314664392591,0.696,500,False,0.36999999999999994,0.4799999999999999
10,6,2,1568,523,523,independently optimized,brier,-0.001811305978020733,-0.004481177548351507,0.0007442115026991242,0.2,500,False,0.36999999999999994,0.4799999999999999
10,6,3,1568,523,523,locked pipeline,f1_macro,-0.0014011995321470128,-0.014132957068259011,0.011133964494779436,0.852,500,False,0.4599999999999999,0.4599999999999999
10,6,3,1568,523,523,locked pipeline,roc_auc,0.004443397707646346,-0.00014382301949449058,0.008975248775370922,0.072,500,False,0.4599999999999999,0.4599999999999999
10,6,3,1568,523,523,locked pipeline,auprc,0.006544327412279061,-0.003139627778710668,0.015410898584667801,0.156,500,False,0.4599999999999999,0.4599999999999999
10,6,3,1568,523,523,locked pipeline,brier,-0.0017699985309281852,-0.004377198485960129,0.0009422791929620726,0.208,500,False,0.4599999999999999,0.4599999999999999
10,6,3,1568,523,523,independently optimized,f1_macro,0.0004663563486093647,-0.013738923174857027,0.015504014506168841,0.94,500,False,0.4599999999999999,0.5099999999999999
10,6,3,1568,523,523,independently optimized,roc_auc,0.005903595540901363,0.0011323950975427877,0.010993308558929382,0.016,500,True,0.4599999999999999,0.5099999999999999
10,6,3,1568,523,523,independently optimized,auprc,0.010368716031258773,0.0004649309658477291,0.019574188296684603,0.032,500,True,0.4599999999999999,0.5099999999999999
10,6,3,1568,523,523,independently optimized,brier,-0.00276789209850567,-0.00551382519903183,-9.130426223578022e-05,0.044,500,True,0.4599999999999999,0.5099999999999999
10,6,4,1569,523,522,locked pipeline,f1_macro,-0.006250701313029294,-0.022093700938318743,0.008165891212126906,0.356,500,False,0.42999999999999994,0.42999999999999994
10,6,4,1569,523,522,locked pipeline,roc_auc,-0.0010258838383838675,-0.0070742637810607524,0.004217144602607644,0.68,500,False,0.42999999999999994,0.42999999999999994
10,6,4,1569,523,522,locked pipeline,auprc,-0.0005342476758668502,-0.010587470425656336,0.00878003876635401,0.852,500,False,0.42999999999999994,0.42999999999999994
10,6,4,1569,523,522,locked pipeline,brier,0.00043009005538430234,-0.0023133901841839804,0.0034063161914835534,0.756,500,False,0.42999999999999994,0.42999999999999994
10,6,4,1569,523,522,independently optimized,f1_macro,-0.002090555251474724,-0.01712231104099021,0.011810708353733861,0.764,500,False,0.42999999999999994,0.4799999999999999
10,6,4,1569,523,522,independently optimized,roc_auc,-4.734848484833076e-05,-0.006082111425309941,0.0058647310100797935,0.924,500,False,0.42999999999999994,0.4799999999999999
10,6,4,1569,523,522,independently optimized,auprc,0.0023115347146601684,-0.008177667350890169,0.012236236212412734,0.656,500,False,0.42999999999999994,0.4799999999999999
10,6,4,1569,523,522,independently optimized,brier,6.002606590366222e-06,-0.003004511223683467,0.0029544694240352066,0.936,500,False,0.42999999999999994,0.4799999999999999
10,7,0,1568,523,523,locked pipeline,f1_macro,0.006080945812935279,-0.008943480032342289,0.024438107922762308,0.44,500,False,0.5099999999999999,0.5099999999999999
10,7,0,1568,523,523,locked pipeline,roc_auc,0.0006136706948639548,-0.0040828019029849425,0.0053388300504050796,0.896,500,False,0.5099999999999999,0.5099999999999999
10,7,0,1568,523,523,locked pipeline,auprc,-0.0026305917271826074,-0.011806433290877705,0.005984397759155097,0.536,500,False,0.5099999999999999,0.5099999999999999
10,7,0,1568,523,523,locked pipeline,brier,-6.428763682203575e-06,-0.002586383504964945,0.00254567390531432,0.956,500,False,0.5099999999999999,0.5099999999999999
10,7,0,1568,523,523,independently optimized,f1_macro,-0.014473491838911223,-0.035493497223195836,0.006186819295239708,0.232,500,False,0.5099999999999999,0.5599999999999999
10,7,0,1568,523,523,independently optimized,roc_auc,-0.0007867573011076656,-0.006033592336017005,0.004350096681702756,0.668,500,False,0.5099999999999999,0.5599999999999999
10,7,0,1568,523,523,independently optimized,auprc,-0.002801732026288528,-0.01154970349794551,0.005404540888891684,0.504,500,False,0.5099999999999999,0.5599999999999999
10,7,0,1568,523,523,independently optimized,brier,-0.00010020769658095063,-0.002473363555952375,0.002587666907567667,0.956,500,False,0.5099999999999999,0.5599999999999999
10,7,1,1568,523,523,locked pipeline,f1_macro,-0.0061838044967228445,-0.024068544296154713,0.011740813117145261,0.524,500,False,0.37999999999999995,0.37999999999999995
10,7,1,1568,523,523,locked pipeline,roc_auc,0.00012588116817713324,-0.006103276817642633,0.007049765765550397,0.924,500,False,0.37999999999999995,0.37999999999999995
10,7,1,1568,523,523,locked pipeline,auprc,-0.0020826108782511232,-0.012219844863917046,0.008452038379466332,0.68,500,False,0.37999999999999995,0.37999999999999995
10,7,1,1568,523,523,locked pipeline,brier,-0.00017669081687499144,-0.003487736535425921,0.002841046981350198,0.868,500,False,0.37999999999999995,0.37999999999999995
10,7,1,1568,523,523,independently optimized,f1_macro,0.0018467405141038284,-0.017131402309137126,0.02308704205143718,0.852,500,False,0.37999999999999995,0.41999999999999993
10,7,1,1568,523,523,independently optimized,roc_auc,0.002832326283987774,-0.004131045411902573,0.010403844598473188,0.396,500,False,0.37999999999999995,0.41999999999999993
10,7,1,1568,523,523,independently optimized,auprc,0.004227570765849564,-0.006813358881009767,0.01559181530990845,0.484,500,False,0.37999999999999995,0.41999999999999993
10,7,1,1568,523,523,independently optimized,brier,-0.001706021555628906,-0.005240114697462616,0.0017579348772138058,0.296,500,False,0.37999999999999995,0.41999999999999993
